"from","to","weight"
"Alexander Ulanov","Jun Li",2
"Alexander Ulanov","Manish Marwah",2
"Alexander Ulanov","Mijung Kim",2
"Alexander Ulanov","Roshan Dathathri",2
"Hosein Azarbonyad","Alexandra Arkut",2
"Alexandra Arkut","Jaap Kamps",2
"Kaspar Beelen","Alexandra Arkut",2
"Alexandra Arkut","Maarten Marx",2
"Mostafa Dehghani 0001","Alexandra Arkut",2
"Amal Zouaq","Alexandre Kouznetsov",2
"Ebrahim Bagheri","Alexandre Kouznetsov",2
"Faezeh Ensan","Alexandre Kouznetsov",2
"Alexandrin Popescul","Alexandre Mah",2
"Alexandre Mah","Cayden Meyer",2
"Alexandre Mah","Divanshu Garg",2
"Julian Gibbons","Alexandre Mah",2
"Marc Najork","Alexandre Mah",2
"Alexandre Mah","Michael Smith 0024",2
"Mike Colagrosso","Alexandre Mah",2
"Alexandre Mah","Reuben Kan",2
"Sandeep Tata","Alexandre Mah",2
"Alexandre Termier","Christine Largouët",2
"Pierre-Alain Fouque","Alexandre Termier",2
"Alexandrin Popescul","Cayden Meyer",2
"Alexandrin Popescul","Divanshu Garg",2
"Alexandrin Popescul","Julian Gibbons",2
"Alexandrin Popescul","Marc Najork",2
"Alexandrin Popescul","Michael Smith 0024",2
"Alexandrin Popescul","Mike Colagrosso",2
"Alexandrin Popescul","Reuben Kan",2
"Sandeep Tata","Alexandrin Popescul",2
"Panagiotis Liakos","Alexandros Ntoulas",4
"Alexandru Costan","Bogdan Nicolae",2
"Alexandru Costan","Gabriel Antoniu",2
"Alexandru Costan","Luc Bougé",2
"Alexandru Costan","María S. Pérez-Hernández",2
"Ovidiu-Cristian Marcu","Alexandru Costan",2
"Paul Le Noac'h","Alexandru Costan",2
"Alexandru Costan","Radu Tudoran",2
"Alexandru Costan","Stefano Bortoli",2
"Alexandru Valcov","Allan N. Zhang",2
"Murat Mustafa Tunç","Alexandru Valcov",2
"Alexandru Valcov","Rong Wen",2
"Alexandru Valcov","Wenjing Yan",2
"Ilya Markov","Alexey Borisov",2
"Alexey Borisov","Maarten de Rijke",2
"Alexey Drutsa","Gleb Gusev",2
"Alexey Drutsa","Pavel Serdyukov",2
"Alexia Delfino","Juliane E. Kämmer",2
"Alexia Delfino","Mehdi Moussaïd",2
"Pantelis P. Analytis","Alexia Delfino",2
"Alexia Delfino","Thorsten Joachims",2
"Belainine Billal","Alexsandro Fonseca",2
"Alexsandro Fonseca","Fatiha Sadat",2
"Alexsandro Fonseca","Hakim Lounis",2
"Dimitri Vorona","Alfons Kemper",2
"Linnea Passing","Alfons Kemper",2
"Maximilian E. Schüle","Alfons Kemper",2
"Nina Hubig","Alfons Kemper",2
"Alfons Kemper","Thomas Neumann 0001",2
"Alfonso G. Tarditi","B. Aditya Prakash",2
"Liangzhe Chen","Alfonso G. Tarditi",2
"Sangkeun Lee","Alfonso G. Tarditi",2
"Sisi Duan","Alfonso G. Tarditi",2
"Alfonso G. Tarditi","Supriya Chinthavali",2
"Xinfeng Xu","Alfonso G. Tarditi",2
"Alfonso P. Ramallo-González","Antonio F. Skarmeta",2
"Aurora González-Vidal","Alfonso P. Ramallo-González",2
"Alfonso P. Ramallo-González","Fernando Terroso-Saenz",2
"Alfredo Cuesta-Infante","Arun Ross",2
"Bennett Cyphers","Alfredo Cuesta-Infante",2
"Alfredo Cuesta-Infante","Kalyan Veeramachaneni",2
"Thomas Swearingen","Alfredo Cuesta-Infante",2
"Will Drevo","Alfredo Cuesta-Infante",2
"Alina Campan","Alfredo Cuzzocrea",2
"Alfredo Cuzzocrea","Fabio Martinelli",2
"Alfredo Cuzzocrea","Francesco Mercaldo",2
"Alfredo Cuzzocrea","Gianni Vercelli",2
"Alfredo Cuzzocrea","Hossain Shahriar",2
"Alfredo Cuzzocrea","Traian Marius Truta",2
"Nguyen Lu Dang Khoa","Ali Anaissi",2
"Ali Anaissi","Yang Wang",2
"Ali Khodadadi","Ali Arabzadeh",2
"Ali Arabzadeh","Hamid R. Rabiee",2
"Ali Arabzadeh","Hongyuan Zha",2
"Keivan Alizadeh","Ali Arabzadeh",2
"Ali Arabzadeh","Mehrdad Farajtabar",2
"Seyyed Abbas Hosseini","Ali Arabzadeh",2
"Ali Braytee","Daniel R. Catchpoole",2
"Ali Braytee","Paul J. Kennedy",2
"Ali Braytee","Wei Liu 0007",2
"Ali Khodadadi","Hamid R. Rabiee",2
"Ali Khodadadi","Hongyuan Zha",2
"Keivan Alizadeh","Ali Khodadadi",2
"Ali Khodadadi","Mehrdad Farajtabar",2
"Seyyed Abbas Hosseini","Ali Khodadadi",2
"Ali Pinar","C. Seshadhri",2
"Ali Pinar","Vaidyanathan Vishal",2
"Arnab Kumar Paul","Ali Raza Butt",2
"Arpit Goyal","Ali Raza Butt",2
"Feiyi Wang","Ali Raza Butt",2
"Luna Xu","Ali Raza Butt",2
"Ali Raza Butt","Michael J. Brim",2
"Min Li","Ali Raza Butt",2
"Ali Raza Butt","Ramakrishnan Kannan",2
"Ali Raza Butt","Sangeetha B. Srinivasa",2
"Sarp Oral","Ali Raza Butt",2
"Seung-Hwan Lim","Ali Raza Butt",2
"Ali Sekmen","Ayad Abdul-Malek",2
"Ali Sekmen","Keaton Hamm",2
"Ali Sekmen","Mustafa Parlaktuna",2
"Ali Sekmen","Nagendrababu Vanamala",2
"Aurélien Lucchi","Aliaksei Severyn",2
"Jan Deriu","Aliaksei Severyn",2
"Aliaksei Severyn","Mark Cieliebak",2
"Aliaksei Severyn","Martin Jaggi",2
"Aliaksei Severyn","Simon Müller",2
"Aliaksei Severyn","Thomas Hofmann",2
"Valeria De Luca","Aliaksei Severyn",2
"Alicja Piotrkowicz","Jahna Otterbacher",2
"Alicja Piotrkowicz","Katja Markert",2
"Alicja Piotrkowicz","Vania Dimitrova",2
"Alin Dobra","Bradley Reaves",2
"Kevin R. B. Butler","Alin Dobra",2
"Alin Dobra","Nabil Schear",2
"Alin Dobra","Patrick T. Cable II",2
"Alin Dobra","Thomas Moyer",2
"Wajih Ul Hassan","Alin Dobra",2
"Alina Campan","Traian Marius Truta",2
"Alina Lazar","C. Anna Spurlock",2
"Alina Lazar","Kesheng Wu",2
"Alina Lazar","Ling Jin",2
"Ata Turk","Alina Oprea",2
"Alina Oprea","Ayse K. Coskun",2
"Alina Oprea","Katzalin Olcoz",2
"Trishita Tiwari","Alina Oprea",2
"Alistair Moffat","Matthias Petri",2
"Aloysious J. L. Lee","Allan N. Zhang",2
"D. Paul","Allan N. Zhang",2
"Dazhi Yang","Allan N. Zhang",2
"Gürdal Ertek","Allan N. Zhang",2
"Allan N. Zhang","Mark Goh",2
"Murat Mustafa Tunç","Allan N. Zhang",2
"Allan N. Zhang","Rong Wen",4
"Allan N. Zhang","Sobhan Asian",2
"W. J. Yan","Allan N. Zhang",2
"Allan N. Zhang","Wenjing Yan",6
"Xu Chi","Allan N. Zhang",2
"Allard J. van Altena","Perry D. Moerland",2
"Allard J. van Altena","Sílvia D. Olabarriaga",2
"Antoine Zimmermann","Alokkumar Jha",2
"Alokkumar Jha","Dietrich Rebholz-Schuhmann",2
"Alokkumar Jha","Ratnesh Sahay",2
"Yasar Khan","Alokkumar Jha",2
"Aloysious J. L. Lee","D. Paul",2
"Aloysious J. L. Lee","Mark Goh",2
"Aloysious J. L. Lee","W. J. Yan",2
"Cristina Civili","Alvaro A. A. Fernandes",2
"Edward Abel","Alvaro A. A. Fernandes",2
"Alvaro A. A. Fernandes","John A. Keane",2
"Alvaro A. A. Fernandes","Leonid Libkin",2
"Martin Koehler","Alvaro A. A. Fernandes",2
"Nikolaos Konstantinou 0001","Alvaro A. A. Fernandes",2
"Alvaro A. A. Fernandes","Norman W. Paton",2
"Cong Yan","Alvin Cheung",2
"Alvin Cheung","Junwen Yang",2
"Alvin Cheung","Shan Lu 0001",2
"Ebrahim Bagheri","Amal Zouaq",2
"Faezeh Ensan","Amal Zouaq",2
"Aman Agarwal","Soumya Basu 0003",2
"Aman Agarwal","Thorsten Joachims",2
"Aman Agarwal","Tobias Schnabel",2
"Aman Grover","Dhruv Arya",2
"Aman Grover","Ganesh Venkataraman",2
"Aman Kharb","Animesh Mukherjee 0001",2
"Suman Kalyan Maity","Aman Kharb",2
"Charles McKay","Amarnath Gupta",2
"Subhasis Dasgupta","Amarnath Gupta",2
"Minh X. Hoang","Ambuj K. Singh",2
"Xiang Wu","Ambuj K. Singh",2
"Xuan-Hong Dang","Ambuj K. Singh",2
"Zhenyu Yan 0001","Ambuj K. Singh",2
"Ariyam Das","Ameet Talwalkar",2
"Ishan Upadhyaya","Ameet Talwalkar",2
"Xiangrui Meng","Ameet Talwalkar",2
"Amin Beheshti","Boualem Benatallah",2
"Amin Beheshti","HuangTao Xiong",2
"Amin Beheshti","Reza Nouri",2
"Amin Beheshti","Van Munin Chhieng",2
"Amin Beheshti","Xu Zhao",2
"Amin Majd","Elena Troubitsyna",2
"Florian Demesmaeker","Amine Ghrab",2
"Amine Ghrab","Sabri Skhiri",2
"Amine Ghrab","Siegfried Nijssen",2
"Amir Pouran Ben Veyseh","Daniel Lowd",2
"Amir Pouran Ben Veyseh","Dejing Dou",2
"Amir Pouran Ben Veyseh","Javid Ebrahimi",2
"Hamed Yaghoubi Shahir","Amir Yaghoubi Shahir",2
"Mehdi Shirmaleki","Amir Yaghoubi Shahir",2
"Mohammad A. Tayebi","Amir Yaghoubi Shahir",2
"Uwe Glässer","Amir Yaghoubi Shahir",2
"Zahra Zohrevand","Amir Yaghoubi Shahir",2
"Amira Mohamed","Haitham Abu-Rub",2
"Shady S. Refaat","Amira Mohamed",2
"Amit Goyal","Hiroshi Mamitsuka",2
"Amit Goyal","Jianhui Chen",2
"Amit Goyal","Kishan Wimalawarne",2
"Makoto Yamada","Amit Goyal",2
"Amit Goyal","Samuel Kaski",2
"Amit Goyal","Suleiman A. Khan",2
"Wenzhao Lian","Amit Goyal",2
"Amit Goyal","Yi Chang 0001",2
"Amit Gupta","Hamza Harkous",2
"Amit Gupta","Karl Aberer",2
"Amit Gupta","Rémi Lebret",2
"Amit P. Sheth","Derek Doran",2
"Lakshika Balasuriya","Amit P. Sheth",2
"Pavan Kapanipathi","Amit P. Sheth",2
"Sanjaya Wijeratne","Amit P. Sheth",2
"Sarasi Lalithsena","Amit P. Sheth",2
"Sujan Perera","Amit P. Sheth",2
"Amit Pande","Vishal Ahuja",2
"Amit Rai","Hua Gao",2
"Nilaj Rukadikar","Amit Rai",2
"Rohit Muthyala","Amit Rai",2
"Sam Wood","Amit Rai",2
"Yi Jin","Amit Rai",2
"Yixing Qin","Amit Rai",2
"Anand Srinivasan","Amiya Nayak",2
"Haoye Lu","Amiya Nayak",2
"Amlan Chatterjee","Chandra N. Sekharan",2
"Michael Nelson","Amlan Chatterjee",2
"Sridhar Radhakrishnan","Amlan Chatterjee",2
"Chao-Yuan Wu","Amr Ahmed",2
"Amr Ahmed","Daniel Silva",2
"Amr Ahmed","Gowtham Ramani Kumar",2
"Amr Ahmed","James Long",2
"Amr Ahmed","Ritendra Datta",2
"Amr Ahmed","Yuan Wang",2
"André Luckow","Amy W. Apon",2
"Christopher Gropp","Amy W. Apon",2
"Edin Muharemagic","Amy W. Apon",2
"Lili Xu","Amy W. Apon",2
"Ramu Nerella","Amy W. Apon",2
"Yuheng Du","Amy W. Apon",2
"Amy X. Zhang","Bryan Culbertson",2
"Amy X. Zhang","Praveen Paritosh",2
"An Liu 0002","Guanfeng Liu 0001",2
"An Liu 0002","Kai Zheng 0001",2
"An Liu 0002","Lei Zhao 0001",2
"Meng Hu","An Liu 0002",2
"Yongxin Shen","An Liu 0002",2
"Zhixu Li","An Liu 0002",2
"Hau Tran","An Nguyen",2
"An Nguyen","Phuong Vo",2
"An Nguyen","Tu Vu",2
"Ana Nika","Ben Y. Zhao",2
"Ana Nika","Haitao Zheng 0001",2
"Ana Nika","Xinyi Zhang",2
"Ana Nika","Yanzi Zhu",2
"Ana Nika","Yuanshun Yao",2
"Zhijing Li 0001","Ana Nika",2
"Flavio Figueiredo","Ana Paula Couto da Silva",2
"Ana Paula Couto da Silva","Jussara M. Almeida",2
"Luca Vassio","Ana Paula Couto da Silva",2
"Marco Mellia","Ana Paula Couto da Silva",2
"Anahita Davoudi","Mainak Chatterjee",2
"Daniel N. Hill","Anand Iyer",2
"Houssam Nassif","Anand Iyer",2
"Anand Iyer","S. V. N. Vishwanathan",2
"Yi Liu 0033","Anand Iyer",2
"Haoye Lu","Anand Srinivasan",2
"Nitesh V. Chawla","Ananthram Swami",2
"Yuxiao Dong","Ananthram Swami",2
"Anastasios Noulas","Cecilia Mascolo",2
"Desislava Hristova","Anastasios Noulas",2
"Xiao Zhou","Anastasios Noulas",2
"Anbang Xu","Jalal Mahmud",4
"Anbang Xu","Mengdi Zhang",2
"Anbang Xu","Neil Boyette",2
"Peifeng Yin","Anbang Xu",2
"Pierre-Hadrien Arnoux","Anbang Xu",2
"Anbang Xu","Rama Akkiraju",2
"Anbang Xu","Taiga Nakamura",2
"Anbang Xu","Vibha Sinha",4
"Zhe Liu","Anbang Xu",2
"Zhe Liu 0002","Anbang Xu",2
"Anderson Araujo","Bianor Neto",2
"Anderson Araujo","Gustavo Girão",2
"Anderson Araujo","Itamir Filho",2
"Anderson Araujo","Kayo Goncalves",2
"Anderson Araujo","Rubem Kalebe",2
"Aniko Hannak","András Vörös 0002",2
"András Vörös 0002","Bálint Daróczy",2
"Johannes Wachs","András Vörös 0002",2
"Simon Marcin","André Csillaghy",2
"André L. M. Vilela","Hua Xu",2
"André L. M. Vilela","Lixin Tian",2
"Minggang Wang","André L. M. Vilela",2
"André L. M. Vilela","Ruijin Du",2
"André Lopes","Caio Ponte",2
"Carlos Caminha","André Lopes",2
"Elizabeth Furtado","André Lopes",2
"André Lopes","Sofia Cavalcante",2
"Vasco Furtado","André Lopes",2
"André Lopes","Victor Dantas",2
"André Luckow","Christopher Gropp",2
"André Luckow","Ramu Nerella",2
"Yuheng Du","André Luckow",2
"André Luiz da Costa Carvalho","Fernando Anglada Lores",2
"Marco Cristo","André Luiz da Costa Carvalho",2
"André Luiz da Costa Carvalho","Maria da Graça Campos Pimentel",2
"Raíza Hanada","André Luiz da Costa Carvalho",2
"Antonio Thome","Andréa Cacho",2
"Andréa Cacho","Frederico Lopes",2
"Andréa Cacho","Maria Valeria Araujo",2
"Mickael Figueredo","Andréa Cacho",2
"Nélio Cacho","Andréa Cacho",2
"Andrés Abeliuk","Gerardo Berbeglia",2
"Andrés Abeliuk","Kristina Lerman",2
"Andrés Abeliuk","Pascal Van Hentenryck",2
"Andrés Abeliuk","Tad Hogg",2
"Andrea Dalla Valle","Claudio Rossi 0003",2
"Elena Baralis","Andrea Dalla Valle",2
"Andrea Dalla Valle","Francesco Scullino",2
"Andrea Dalla Valle","Paolo Garza",2
"Azra Alikadic","Andrea Gobbi",4
"C. Whitmore","Andrea Gobbi",2
"Andrea Gobbi","Cesare Furlanello",4
"Andrea Gobbi","Claudio Rossi 0003",2
"Conrad Bielski","Andrea Gobbi",2
"Andrea Gobbi","Federico Angaramo",2
"Andrea Gobbi","Gunter Zeug",2
"I. Juga","Andrea Gobbi",2
"I. Porras","Andrea Gobbi",2
"J. M. Sole","Andrea Gobbi",2
"Andrea Gobbi","J. Martinez",2
"Juha Pekka Kilpinen","Andrea Gobbi",2
"Kaisa Riikka Ylinen","Andrea Gobbi",4
"M. Navarro","Andrea Gobbi",2
"Andrea Gobbi","M. Weirathe",2
"P. Gamez","Andrea Gobbi",2
"P. Nurmi","Andrea Gobbi",2
"Andrea Gobbi","R. Yuste",2
"Andrea Gobbi","S. Castro",2
"Andrea Gobbi","T. Velin",2
"Andrea Gobbi","V. Moreno",2
"V. O'Brien","Andrea Gobbi",2
"Demetrio Condello","Andrea Luciani",4
"Giuseppe Bruno","Andrea Luciani",4
"Marco Brambilla 0001","Andrea Mauri 0001",2
"Paolo Mascetti","Andrea Mauri 0001",2
"Bokai Cao","Andrea Piscitello",2
"Chenwei Zhang","Andrea Piscitello",2
"Andrea Piscitello","John Zulueta",2
"Andrea Piscitello","Kelly Ryan",2
"Lei Zheng 0001","Andrea Piscitello",2
"Andrea Piscitello","Olu Ajilore",2
"Philip S. Yu","Andrea Piscitello",2
"Pablo Aragón","Andreas Kaltenbrunner",2
"Vicenç Gómez","Andreas Kaltenbrunner",2
"Luis Manuel Vilches Blázquez","Andres Tello",2
"Victor Saquicela","Andres Tello",2
"Andrew Chang","Apoorva Chauhan",2
"Andrew Chang","Connor Song",2
"Andrew Chang","Jessica Li",2
"Johann Sun","Andrew Chang",2
"Andrew Chang","Justin Zhan",2
"Kaylee Hall","Andrew Chang",2
"Matin Pirouz","Andrew Chang",2
"Andrew Chang","Michael Ferra",2
"Shahab Tayeb","Andrew Chang",2
"Andrew Chang","Shahram Latifi",2
"Andrew Chang","Theresa Sager",2
"David Maimon","Andrew Fukuda",2
"Andrew Fukuda","Olga Babko-Malaya",2
"Andrew Fukuda","Rebecca Cathey",2
"Andrew Fukuda","Steve Hinton",2
"Fabrizio Silvestri","Andrew Haines",2
"Gabriele Tolomei","Andrew Haines",2
"Andrew Haines","Mounia Lalmas",2
"Andrew Halterman","Christan Grant",2
"Andrew Halterman","Jill Irvine",2
"Andrew Halterman","Manar Landis",2
"Andrew Halterman","Mohiuddin Solaimani",2
"Andrew Halterman","Phanindra Jalla",2
"Andrew Halterman","Yan Liang",2
"Ari Kobren","Andrew McCallum",2
"Nicholas Monath","Andrew McCallum",2
"Brendan Kitts","Andrew Potter",2
"Andrew Potter","Ethan Thornburg",2
"Garrett Badeau","Andrew Potter",2
"Ishadutta Yadav","Andrew Potter",2
"Michael Krishnan","Andrew Potter",2
"Andrew Potter","Satyanarayana Reddy Janga",2
"Andrew Potter","Sergey Tolkachov",2
"Yongbo Zeng","Andrew Potter",2
"Andrew R. Michaelis","Auroop R. Ganguly",2
"Evan Kodra","Andrew R. Michaelis",2
"Andrew R. Michaelis","Ramakrishna R. Nemani",2
"Sangram Ganguly","Andrew R. Michaelis",2
"Thomas Vandal","Andrew R. Michaelis",2
"Andrew Salopek","Fang Jin",2
"Andrew Salopek","Liang Zhao 0002",2
"Long Hoang Nguyen 0002","Andrew Salopek",2
"Andrew Stephen McGough","Boguslaw Obara",2
"Georgios Theodoropoulos 0001","Andrew Stephen McGough",2
"Ibad Kureshi","Andrew Stephen McGough",2
"John Brennan","Andrew Stephen McGough",2
"Stephen Bonner","Andrew Stephen McGough",2
"Andrew Tomkins","Deepak Agarwal",2
"Andrew Tomkins","Larry P. Heck",2
"Maithra Raghu","Andrew Tomkins",2
"Muthu Muthukrishnan","Andrew Tomkins",2
"Ravi Kumar 0001","Andrew Tomkins",2
"Tamás Sarlós","Andrew Tomkins",2
"David Goldberg 0001","Andrew Trotman",2
"Andrew Trotman","Wei Min",2
"Andrew Trotman","Xiao Wang",2
"Andrew Trotman","Zongru Wan",2
"Luca Soldaini","Andrew Yates",2
"Andrew Yates","Nazli Goharian",2
"Andrii Shalaginov","Jan William Johnsen",2
"Andrii Shalaginov","Katrin Franke",2
"Andrzej Janusz","Dominik Slezak",2
"Andrzej Janusz","Marcin S. Szczuka",2
"Marek Grzegorowski","Andrzej Janusz",2
"Karol Wegrzycki","Andrzej Pacuk",2
"Piotr Sankowski","Andrzej Pacuk",2
"Andrzej Pacuk","Piotr Wygocki",2
"Aneesh Sharma","Ashish Goel",2
"Aneesh Sharma","C. Seshadhri",2
"Jon M. Kleinberg","Aneesh Sharma",2
"Krishna Kamath","Aneesh Sharma",2
"Rahmtin Rotabi","Aneesh Sharma",2
"Arunkumar Bagavathi","Angelina A. Tzacheva",2
"Katarzyna A. Tarnowska","Angelina A. Tzacheva",2
"Pranava Mummoju","Angelina A. Tzacheva",2
"Angelina A. Tzacheva","Zbigniew W. Ras",2
"Angelo Furno","Eugenio Zimeo",2
"Angelo Furno","Nour-Eddin El Faouzi",2
"Angelo Furno","Rajesh Sharma",2
"AnHai Doan","David Page",2
"Ehsun Behravesh","AnHai Doan",2
"Eric LaRose","AnHai Doan",2
"John Mayer","AnHai Doan",2
"Jonathan C. Badger","AnHai Doan",2
"Mehdi Assefi","AnHai Doan",2
"AnHai Doan","Peggy L. Peissig",2
"Aniket Kittur","Dafna Shahaf",2
"Joel Chan","Aniket Kittur",2
"Tom Hope","Aniket Kittur",2
"Aniko Hannak","Bálint Daróczy",2
"Johannes Wachs","Aniko Hannak",2
"Cao Xiao","Anil K. Jain 0001",2
"Fei Wang 0001","Anil K. Jain 0001",2
"Inci M. Baytas","Anil K. Jain 0001",2
"Anil K. Jain 0001","Jiayu Zhou",2
"Xi Zhang","Anil K. Jain 0001",2
"Jose Cadena","Anil Vullikanti",2
"Saliya Ekanayake","Anil Vullikanti",2
"Mayank Singh 0001","Animesh Mukherjee 0001",2
"Pawan Goyal","Animesh Mukherjee 0001",2
"Rajdeep Sarkar","Animesh Mukherjee 0001",2
"Animesh Mukherjee 0001","Soumen Chakrabarti",2
"Suman Kalyan Maity","Animesh Mukherjee 0001",2
"Anirban Das","Jisheng Wang",2
"Anirban Das","Min-Yi Shen",2
"Aniruddha Datta","M. Sam Mannan",2
"Pankaj Goel","Aniruddha Datta",2
"Anis Zaman","Henry A. Kautz",2
"Anis Zaman","Nabil Hossain",2
"Anja Evelyn Amundsen","Kenneth M. Ovens",2
"Ankit Desai","Sanjay Chaudhary",2
"Faizan Javed","Ankita Joshi",2
"Qiaoling Liu","Ankita Joshi",2
"Vachik S. Dave","Ankita Joshi",2
"Ankita R. Nambiar","Debojyoti Dutta",2
"Ankita R. Nambiar","Nikitha Reddy",2
"Ankush Khandelwal","Anuj Karpatne",2
"Ankush Khandelwal","Guruprasad Nayak",2
"Ankush Khandelwal","James Gerber",2
"Ankush Khandelwal","Kimberly Carlson",2
"Ankush Khandelwal","Paul C. West",2
"Ankush Khandelwal","Vipin Kumar",4
"Xiaowei Jia","Ankush Khandelwal",4
"Yifan Hu","Ankush Khandelwal",2
"Hongbo Deng","Anlei Dong",2
"Anlei Dong","Hongyuan Zha",2
"Liangda Li","Anlei Dong",2
"Anlei Dong","Ricardo Baeza-Yates",2
"Anlei Dong","Yi Chang 0001",2
"Bokai Cao","Ann B. Ragin",2
"Chun-Ta Lu","Ann B. Ragin",4
"Guixiang Ma","Ann B. Ragin",2
"Lifang He 0001","Ann B. Ragin",4
"Philip S. Yu","Ann B. Ragin",4
"Shen Wang 0005","Ann B. Ragin",2
"Weixiang Shao","Ann B. Ragin",2
"Ann Yuan","Deb Roy",2
"Prashanth Vijayaraghavan","Ann Yuan",2
"Soroush Vosoughi","Ann Yuan",2
"Anna E. Tschiffely","Fei Wang 0001",2
"Anna E. Tschiffely","Ian Davidson",2
"Peter B. Walker","Anna E. Tschiffely",2
"Zilong Bai","Anna E. Tschiffely",2
"Anna Monreale","Dino Pedreschi",2
"Anna Monreale","Fosca Giannotti",2
"Anna Monreale","Mirco Nanni",2
"Riccardo Guidotti","Anna Monreale",2
"Anna Samoilenko","Florian Lemmerich",2
"Anna Samoilenko","Katrin Weller",2
"Anna Samoilenko","Maria Zens",2
"Anna Samoilenko","Markus Strohmaier",2
"Anne M. Denton","Arighna Roy",2
"Anneke Buffone","Hao Peng",2
"Anneke Buffone","Johannes C. Eichstaedt",2
"Anneke Buffone","Lyle H. Ungar",2
"Muhammad Abdul-Mageed","Anneke Buffone",2
"João Leitão 0001","Annette Bieniusa",2
"Nuno M. Preguiça","Annette Bieniusa",2
"Pedro Fouto","Annette Bieniusa",2
"Santiago J. Castiñeira","Annette Bieniusa",2
"Annisa","Asif Zaman",2
"Chen Li 0027","Annisa",2
"Annisa","Yasuhiko Morimoto",2
"Dimitri Van Landuyt","Ansar Rafique",2
"Vincent Reniers","Ansar Rafique",2
"Ansar Rafique","Wouter Joosen",2
"Ansh Shukla","Arvind Narayanan",2
"Jessica Su","Ansh Shukla",2
"Ansh Shukla","Sharad Goel",2
"Ryan Spring","Anshumali Shrivastava",2
"Bin Tong","Anshuman Sahu",2
"Makoto Iwayama","Anshuman Sahu",2
"Martin Klinkigt","Anshuman Sahu",2
"Anshuman Sahu","Ravigopal Vennelakanti",2
"Toshihiko Yanase","Anshuman Sahu",2
"Yoshiyuki Kobayashi","Anshuman Sahu",2
"Gaël Dias","Antal van den Bosch",2
"Marten Düring","Antal van den Bosch",2
"Mohammed Hasanuzzaman","Antal van den Bosch",2
"Antara Palit","Christopher Simpkin",2
"Antara Palit","Mudhakar Srivatsa",2
"Antara Palit","Raghu K. Ganti",2
"Anthony Carella","Murat Kotsoev",2
"Anthony Carella","Traian Marius Truta",2
"Arno Candel","Anthony Chong",2
"Eduardo Ariño de la Rubia","Anthony Chong",2
"Anthony Chong","Jeong-Yoon Lee",2
"Szilárd Pafka","Anthony Chong",2
"Usama M. Fayyad","Anthony Chong",2
"Bevan Koopman","Anthony Deacon",2
"Guido Zuccon","Anthony Deacon",2
"Harrisen Scells","Anthony Deacon",2
"Anthony Deacon","Leif Azzopardi",2
"Anthony Deacon","Shlomo Geva",2
"Anthony Ian Wirth","David F. Gleich",2
"Nate Veldt","Anthony Ian Wirth",2
"Diego Furtado Silva","Anthony J. Bagnall",2
"Anthony J. Bagnall","Eamonn J. Keogh",2
"François Petitjean","Anthony J. Bagnall",2
"Germain Forestier","Anthony J. Bagnall",2
"Hoang Anh Dau","Anthony J. Bagnall",2
"Anthony K. H. Tung","Beibei Zhang",2
"Anthony K. H. Tung","Jisong Yang",2
"Qi Liu","Anthony K. H. Tung",2
"Weilong Huang","Anthony K. H. Tung",2
"Anthony K. H. Tung","Xiaoli Wang",2
"Yixuan Tang","Anthony K. H. Tung",2
"Anthony Kim","Mohammad Mahdian",2
"Santiago R. Balseiro","Anthony Kim",2
"Anthony Kim","Vahab S. Mirrokni",2
"Sia Xin Yun Suzanna","Anthony Lianjie Li",2
"Craig S. Wright","Antoaneta Serguieva",2
"Antoaneta Serguieva","Edward P. K. Tsang",2
"Venkata L. Raju Chinthalapati","Antoaneta Serguieva",2
"Antoine Zimmermann","Dietrich Rebholz-Schuhmann",2
"Antoine Zimmermann","Ratnesh Sahay",2
"Yasar Khan","Antoine Zimmermann",2
"Florian Schmidt 0006","Anton Gulenko",2
"Anton Gulenko","Odej Kao",2
"Anton Gulenko","Reinhard Kietzmann",2
"Antonella Frisiello","Claudio Rossi 0003",2
"Antonella Frisiello","Quynh Nhu Nguyen",2
"Antonia Saravanou","Dimitrios Gunopulos",2
"Antonia Saravanou","George Valkanas",2
"Antonia Saravanou","Ioannis Katakis",2
"Antonia Saravanou","Vana Kalogeraki",2
"Aurora González-Vidal","Antonio F. Skarmeta",2
"Fernando Terroso-Saenz","Antonio F. Skarmeta",2
"Francesco Tarasconi","Antonio Mazzei",2
"Michela Farina","Antonio Mazzei",2
"Antonio Thome","Frederico Lopes",2
"Antonio Thome","Maria Valeria Araujo",2
"Mickael Figueredo","Antonio Thome",2
"Nélio Cacho","Antonio Thome",2
"Enes Kocabey","Antonio Torralba 0001",2
"Ferda Ofli","Antonio Torralba 0001",4
"Antonio Torralba 0001","Ingmar Weber",4
"Javier Marín","Antonio Torralba 0001",2
"Mustafa Camurcu","Antonio Torralba 0001",2
"Raggi al Hammouri","Antonio Torralba 0001",2
"Yusuf Aytar","Antonio Torralba 0001",4
"Antonios Makris","Dimosthenis Anagnostopoulos",2
"Antonios Makris","Konstantinos Tserpes",2
"Gowtham Atluri","Anuj Karpatne",2
"Saurabh Agrawal","Anuj Karpatne",2
"Anuj Karpatne","Snigdhansu Chatterjee",2
"Anuj Karpatne","Stefan Liess",2
"Anuj Karpatne","Vipin Kumar",6
"Anuj Karpatne","William Haltom",2
"Xiaowei Jia","Anuj Karpatne",2
