"from","to","weight"
"Alessandro D'Anca","Ian T. Foster",2
"Sandro Fiore","Alessandro D'Anca",2
"Alessandro Epasto","Mohammad Mahdian",2
"Alessandro Epasto","Song Zuo",2
"Alessandro Epasto","Vahab S. Mirrokni",2
"Alessandro Finamore","Ilias Leontiadis",2
"Alessandro Finamore","Jeremy Blackburn",2
"Mário Almeida","Alessandro Finamore",2
"Alessandro Finamore","Matteo Varvello",2
"Muhammad Bilal","Alessandro Finamore",2
"Alessandro Finamore","Yan Grunenberger",2
"Chengcheng Shao","Alessandro Flammini",2
"Alessandro Flammini","Filippo Menczer",2
"Alessandro Flammini","Giovanni Luca Ciampaglia",2
"Pik-Mai Hui","Alessandro Flammini",2
"Paolo Messina","Alessandro Magnani",2
"Samrat Kokkula","Alessandro Magnani",2
"Shreyansh Gandhi","Alessandro Magnani",2
"Alessandro Magnani","Venkatesh Kandaswamy",2
"Alessandro Panconesi","Erisa Terolli",2
"Marzia Antenore","Alessandro Panconesi",2
"Federico Tomasi","Alessandro Verri",2
"Saverio Salzo","Alessandro Verri",2
"Veronica Tozzo","Alessandro Verri",2
"Alessia Antelmi","Delfina Malandrino",2
"Alessia Antelmi","Vittorio Scarano",2
"Alessio Conte","Andrea Marino",4
"Alessio Conte","Daniele De Sensi",2
"Alessio Conte","Gaspare Ferraro",2
"Alessio Conte","Kunihiko Sadakane",2
"Alessio Conte","Luca Versari",2
"Alessio Conte","Roberto Grossi",4
"Alessio Conte","Takeaki Uno",2
"Alessio Conte","Tiziano De Matteis",2
"Alex Beutel","Ed H. Chi",2
"Konstantina Christakopoulou","Alex Beutel",2
"Alex Beutel","Rui Li",2
"Alex Beutel","Sagar Jain",2
"Alex Chojnacki","Arya Farahi",2
"Alex Chojnacki","Eric M. Schwartz",2
"Jacob D. Abernethy","Alex Chojnacki",2
"Alex Chojnacki","Jared Webb",2
"Alex Deng","Jiannan Lu",2
"Alex Deng","Ulf Knoblich",2
"Alex Gittens","Bülent Yener",2
"Alex Gittens","Jey Kottalam",2
"Alex Gittens","Kai Rothauge",2
"Kareem S. Aggour","Alex Gittens",2
"Alex Gittens","Kristyn J. Maschhoff",2
"Alex Gittens","Lisa Gerhardt",2
"Alex Gittens","Michael F. Ringenburg",2
"Alex Gittens","Michael W. Mahoney",2
"Alex Gittens","Prabhat",2
"Alex Gittens","Shusen Wang",2
"Alex Kaplunovich","Yelena Yesha",2
"Rahul Bhagat","Alex Lobzhanidze",2
"Alex Lobzhanidze","Shankar Vishwanath",2
"Srevatsan Muralidharan","Alex Lobzhanidze",2
"Alex Morales","ChengXiang Zhai",2
"Alex Morales","Dolores Albarracin",2
"Alex Morales","Kathleen A. Brady",2
"Alex Morales","Lyle Ungar",2
"Alex Morales","Man-pui Sally Chan",2
"Alex Morales","Nupoor Gandhi",2
"Alex Morales","Sophie Lohmann",2
"Alex Morales","Travis Sanchez",2
"Alina Lazar","Alex Sim",2
"Dongeun Lee 0001","Alex Sim",2
"J. Kade Gibson","Alex Sim",2
"Jaesik Choi","Alex Sim",2
"Kesheng Wu","Alex Sim",2
"Daniel Velasquez","Alex V. Samoylov",2
"Jose Stovall","Alex V. Samoylov",2
"Alex V. Samoylov","Mina Sartipi",2
"Rebekah Thompson","Alex V. Samoylov",2
"Viswa Sri Rupa Anne","Alex V. Samoylov",2
"Alexander Bonomo","Ed H. Chi",2
"Alexander Bonomo","Jennifer Gillenwater",2
"Mark Wilhelm","Alexander Bonomo",2
"Alexander Bonomo","Sagar Jain",2
"Alexander Borgida","Amélie Marian",2
"Varvara Kalokyri","Alexander Borgida",2
"João Eduardo Ferreira","Alexander Csoka Roque",2
"Jose Antonio Visintin","Alexander Csoka Roque",2
"Jun Okamoto","Alexander Csoka Roque",2
"Mauro César Bernardes","Alexander Csoka Roque",2
"Alexander Csoka Roque","Moises Ramalho Miguel",2
"Elaine M. Bochniewicz","Alexander Dromerick",2
"Evan Chan","Alexander Dromerick",2
"Ibrahim Almubark","Alexander Dromerick",4
"iian Black","Alexander Dromerick",2
"Ji Chen","Alexander Dromerick",2
"Lin-Ching Chang","Alexander Dromerick",4
"Liqi Shu","Alexander Dromerick",2
"Alexander Dromerick","Peter S. Lum",4
"Rahsaan J. Holley","Alexander Dromerick",2
"Tan Tran","Alexander Dromerick",2
"Alexander Gorovits","Ekta Gujral",2
"Alexander Gorovits","Evangelos E. Papalexakis",2
"Alexander Gorovits","Petko Bogdanov",2
"Christian Beecks","Alexander Grass",2
"Alexander Grass","Shreekantha Devasya",2
"Angelo Carrabba","Alexander Herzog",2
"Alexander Herzog","Ilya Safro",2
"Justin Sybrandt","Alexander Herzog",2
"Alexander Kotov","Fedor Nikolaev",2
"Saeid Balaneshinkordan","Alexander Kotov",2
"Anton Tsitsulin","Alexander M. Bronstein",2
"Davide Mottin","Alexander M. Bronstein",2
"Alexander M. Bronstein","Emmanuel Müller",2
"Panagiotis Karras","Alexander M. Bronstein",2
"Alexander Peysakhovich","Dean Eckles",2
"Emmi Bevensee","Alexander Reid Ross",2
"Alexander Robertson","Sharon Goldwater",2
"Alexander Robertson","Walid Magdy",2
"Denis Kotkov","Alexander Semenov",2
"Gaurav Pandey 0003","Alexander Semenov",2
"Alexander Shires","Jacob Cohen",2
"John Hwang","Alexander Shires",2
"Matthew Dwyer","Alexander Shires",2
"Alexander Sim","Kesheng Wu",2
"Tal Shachaf","Alexander Sim",2
"Alexander Sim","Wilko Kroeger",2
"Alexander Stiemer","Heiko Schuldt",2
"Marco Vogt 0001","Alexander Stiemer",2
"Dennis Kipping","Alexander Zenner",2
"Hendrik Schmidt","Alexander Zenner",2
"Jakob Edding","Alexander Zenner",2
"Jonas Hering","Alexander Zenner",2
"Moritz Hartmann","Alexander Zenner",2
"Nico Scordialo","Alexander Zenner",2
"Ralf Krestel","Alexander Zenner",2
"Tim Repke","Alexander Zenner",2
"Craig Mustard","Alexandra Fedorova",2
"Alexandra I. Cristea","Maria Liakata",2
"Nikolaos Aletras","Alexandra I. Cristea",2
"Alexandra Olteanu","Carlos Castillo 0001",2
"Alexandra Olteanu","Jeremy Boy",2
"Alexandra Olteanu","Kush R. Varshney",2
"Gérard Wagener","Alexandre Dulaunoy",2
"Sami Mokaddem","Alexandre Dulaunoy",2
"Alexandre Termier","Christine Largouët",2
"Pierre-Alain Fouque","Alexandre Termier",2
"Balázs Hidasi","Alexandros Karatzoglou",2
"Anthony Sicilia","Alexandros Labrinidis",2
"Mark Silvis","Alexandros Labrinidis",2
"Nikos R. Katsipoulakis","Alexandros Labrinidis",2
"Alexandros Labrinidis","Panos K. Chrysanthis",2
"Alexandru Uta","Alexandru Iosup",2
"Maria A. Voinea","Alexandru Iosup",2
"Maria A. Voinea","Alexandru Uta",2
"Alexey Borisov","Ilya Markov",2
"Alexey Borisov","Julia Kiseleva",2
"Alexey Borisov","Maarten de Rijke",2
"Charbel El Kaed","Alexis Radisson",2
"François Delpech","Alexis Radisson",2
"John Brodeur","Alexis Radisson",2
"Victor Danilchenko","Alexis Radisson",2
"Alfan Farizki Wicaksono","Alistair Moffat",2
"Jian Xu","Alfonso Lobos Ruiz",2
"Junwei Pan","Alfonso Lobos Ruiz",2
"Alfonso Lobos Ruiz","Quan Lu",2
"Alfonso Lobos Ruiz","Shengjun Pan",2
"Alfonso Lobos Ruiz","Wenliang Zhao",2
"Alfonso Lobos Ruiz","Yu Sun",2
"Bryan H. Wodi","Alfredo Cuzzocrea",2
"Calvin S. H. Hoi","Alfredo Cuzzocrea",2
"Alfredo Cuzzocrea","Carlo Mastroianni",2
"Carson K. Leung","Alfredo Cuzzocrea",2
"Alfredo Cuzzocrea","Dimitrios Gunopulos",2
"Alfredo Cuzzocrea","Fabio Martinelli",2
"Alfredo Cuzzocrea","Francesco Bonchi",2
"Alfredo Cuzzocrea","Francesco Mercaldo",2
"Arantza Illarramendi","Alfredo Goñi",2
"Borja Diez","Alfredo Goñi",2
"Alfredo Goñi","José Miguel Blanco",2
"Kevin Villalobos","Alfredo Goñi",2
"Ali Anwar","Xuejing Duan",2
"Yue Cheng","Ali Anwar",2
"Ali Batuhan Yardim","Lucas Maystre",2
"Ali Batuhan Yardim","Matthias Grossglauser",2
"Ali Batuhan Yardim","Victor Kristof",2
"Ali Dasdan","Luca de Alfaro",2
"Maria Daltayanni","Ali Dasdan",2
"Hossein Hosseini","Ali Hooshmand",2
"Ali Hooshmand","Ratnesh Sharma",2
"Ali Pinar","C. Seshadhri",2
"Ali Pinar","Dana Ron",2
"Ricky Laishram","Ali Pinar",2
"Shweta Jain 0003","Ali Pinar",2
"Ali Pinar","Sucheta Soundarajan",2
"Talya Eden","Ali Pinar",2
"Tina Eliassi-Rad","Ali Pinar",2
"Lalet Scaria","Ali Salari",2
"Soudabeh Barghi","Ali Salari",2
"Ali Salari","Tristan Glatard",2
"Alican Büyükçakir","Fazli Can",2
"Alican Büyükçakir","Hamed R. Bonab",2
"Daniel R. Thomas","Alice Hutchings",2
"Alice Hutchings","Richard Clayton",2
"Sergio Pastrana","Alice Hutchings",2
"Alicia L. Nobles","Caitlin N. Dreisbach",2
"Alicia L. Nobles","Jessica Keim-Malpass",2
"Alicia L. Nobles","Laura E. Barnes",2
"Alina Campan","Joseph Nolan",2
"Alina Campan","Tobel Atnafu",2
"Alina Campan","Traian Marius Truta",2
"Charalampos Mavroforakis","Alina Ene",2
"Alina Ene","Evimaria Terzi",2
"Sofia Maria Nikolakaki","Alina Ene",2
"Alina Lazar","Kesheng Wu",2
"Jiayi Duan","Alina Oprea",2
"Alina Oprea","Shobha Vasudevan",2
"Ziheng Zeng","Alina Oprea",2
"Fan Yang 0057","Alina Vereshchaka",2
"Alina Vereshchaka","Wen Dong 0001",2
"Alireza Karduni","Dustin Arendt",2
"Alireza Karduni","Isaac Cho",2
"Alireza Karduni","Ryan Wesslen",2
"Alireza Karduni","Samira Shaikh",2
"Alireza Karduni","Sashank Santhanam",2
"Alireza Karduni","Svitlana Volkova",2
"Alireza Karduni","Wenwen Dou",2
"Daniel Crawl","Alison Kwan",2
"Federico Rodríguez","Alison Kwan",2
"Alison Kwan","Ilkay Altintas",2
"Jessica Block","Alison Kwan",2
"Mai H. Nguyen","Alison Kwan",2
"Alison Kwan","Namrita Baru",2
"Vincent Siu","Alison Kwan",2
"Guido Zuccon","Allan Hanbury",2
"João R. M. Palotti","Allan Hanbury",2
"Dazhi Yang","Allan N. Zhang",4
"Allen McPherson","James Paul Ahrens",2
"Jieyang Chen","Allen McPherson",2
"Allen McPherson","Li-Ta Lo",2
"Patricia Grubel","Allen McPherson",2
"Paul Bryant","Allen McPherson",2
"Qiang Guan","Allen McPherson",2
"Allen McPherson","Timothy Randles",2
"Xin Liang 0001","Allen McPherson",2
"Allen McPherson","Zizhong Chen",2
"Allen Yilun Lin","Brent J. Hecht",4
"Allen Yilun Lin","Eytan Adar",4
"Allen Yilun Lin","Joshua Ford",2
"Shiqing He","Allen Yilun Lin",2
"Ankit Agrawal","Alok N. Choudhary",2
"Dianwei Han","Alok N. Choudhary",2
"Wei-keng Liao","Alok N. Choudhary",2
"Alok Singh 0004","Ilkay Altintas",2
"Alok Singh 0004","Malachi Schram",2
"Alok Singh 0004","Nathan R. Tallent",2
"Alok Tripathy","Duen Horng Chau",2
"Alok Tripathy","Fred Hohman",2
"Alok Tripathy","Oded Green",2
"Edward Abel","Alvaro A. A. Fernandes",2
"John A. Keane","Alvaro A. A. Fernandes",2
"Alvaro A. A. Fernandes","Martin Koehler",2
"Alvaro A. A. Fernandes","Nikolaos Konstantinou 0001",2
"Norman W. Paton","Alvaro A. A. Fernandes",2
"Alvaro A. A. Fernandes","Nurzety A. Azuan",2
"Alvaro A. A. Fernandes","Suzanne M. Embury",2
"Varvara Kalokyri","Amélie Marian",2
"Aman Ahuja","Chandan K. Reddy",2
"Aman Ahuja","Nikhil Rao",2
"Vineeth Rakesh","Aman Ahuja",2
"Weicong Ding","Aman Ahuja",2
"Aman Ahuja","Yifan Sun",2
"Amanuel Alambo","Amit P. Sheth",2
"Amanuel Alambo","Jyotishman Pathak",2
"Amanuel Alambo","Krishnaprasad Thirunarayan",2
"Manas Gaur","Amanuel Alambo",2
"Amanuel Alambo","Raminta Daniulaityte",2
"Ugur Kursuncu","Amanuel Alambo",2
"Ambika Shrestha Chitrakar","Slobodan Petrovic",2
"Ambuj K. Singh","Ananthram Swami",2
"Arlei Silva","Ambuj K. Singh",2
"Omid Askarisichani","Ambuj K. Singh",2
"Xuan-Hong Dang","Ambuj K. Singh",2
"Ann Marie White","Amen Ptah",2
"Catherine Cerulli","Amen Ptah",2
"Christopher Homan","Amen Ptah",2
"Amen Ptah","Deepak Pandita",2
"Amen Ptah","Henry A. Kautz",2
"Linxiao Bai","Amen Ptah",2
"Melanie Funchess","Amen Ptah",2
"Rajan Vaish","Amin Saberi",2
"Amin Saberi","Sharad Goel",2
"Shirish Goyal","Amin Saberi",2
"Edouard Ngor Sarr","Aminata Maiga",2
"Aminata Maiga","Lamine Faty",2
"Ousmane Sall","Aminata Maiga",2
"Aminata Maiga","Reine Marie Ndéla Marone",2
"Amine Trabelsi","Osmar R. Zaïane",2
"Daniel Zügner","Amir Akbarnejad",2
"Amir Akbarnejad","Stephan Günnemann",2
"Amir Alipour-Fanid","Kai Zeng 0001",2
"Liang Zhao 0002","Amir Alipour-Fanid",2
"Amir Alipour-Fanid","Martin Slawski",2
"Amir Khatibi","Ana P. Silva",2
"Christian Gomes","Amir Khatibi",2
"Amir Khatibi","Dennis E. Shasha",2
"Amir Khatibi","Fabiano Belém",2
"Felipe Viegas","Amir Khatibi",2
"Amir Khatibi","Fernando Mourão",2
"Amir Khatibi","Leonardo C. da Rocha",2
"Amir Khatibi","Marcos André Gonçalves",4
"Amir Khatibi","Sérgio D. Canuto",2
"Amir Khatibi","Thiago Salles",2
"Washington Luiz","Amir Khatibi",2
"Wenbo He","Amir Nabatchian",2
"Yang Bo","Amir Nabatchian",2
"Yangdi Lu","Amir Nabatchian",2
"Amirhossein Aleyasen","F. Michael Waas",2
"Amirhossein Aleyasen","Lyublena Antova",2
"Amirhossein Aleyasen","Marianne Winslett",2
"Amirhossein Aleyasen","Mohamed A. Soliman",2
"Amirreza Niakanlahiji","Bei-Tseng Chu",2
"Amirreza Niakanlahiji","Jinpeng Wei",2
"Amit Gajbhiye","Noura Al Moubayed",2
"Amit Gajbhiye","Sardar F. Jaf",2
"Amit Gajbhiye","Steven Bradley",2
"Ayse S. Cakmak","Amit J. Shah",2
"Erik Reinertsen","Amit J. Shah",2
"Amit J. Shah","Gari D. Clifford",4
"Herman A. Taylor","Amit J. Shah",2
"Amit J. Shah","Shamim Nemati",2
"Supreeth Prajwal Shashikumar","Amit J. Shah",2
"Amit Kumar Sharma 0004","Dhaval Patel",2
"Amit P. Sheth","Jyotishman Pathak",2
"Amit P. Sheth","Krishnaprasad Thirunarayan",2
"Manas Gaur","Amit P. Sheth",2
"Amit P. Sheth","Raminta Daniulaityte",2
"Ugur Kursuncu","Amit P. Sheth",2
"Amit Pande","Chris Kanich",2
"Amit Pande","Philip S. Yu",2
"Sara Amini","Amit Pande",2
"Amit Pande","Satyajit Gupte",2
"Vahid Noroozi","Amit Pande",2
"Tova Milo","Amit Somech",2
"Amlan Chatterjee","Khondker S. Hasan",2
"Amlan Chatterjee","Rushabh Jitendrakumar Shah",2
"Amnay Amimeur","Chao Jiang",2
"Amnay Amimeur","Dejing Dou",2
"Amnay Amimeur","Pengwei Wang",2
"Amnay Amimeur","Ruoming Jin",2
"Yang Zhou 0001","Amnay Amimeur",2
"Bryan Hooi","Amritanshu Pandey",2
"Amritanshu Pandey","Christos Faloutsos",2
"Dhivya Eswaran","Amritanshu Pandey",2
"Amritanshu Pandey","Larry T. Pileggi",2
"Leman Akoglu","Amritanshu Pandey",2
"Amritanshu Pandey","Marko Jereminov",2
"Amulya Kotni","Masaru Kitsuregawa",2
"Amulya Kotni","Masashi Toyoda",2
"Amulya Kotni","P. Krishna Reddy",2
"R. Uday Kiran","Amulya Kotni",2
"Amulya Kotni","Subhash Bhalla",2
"Amy Greenwald","Takehiro Oyakawa",2
"Amy Greenwald","Vasilis Syrgkanis",2
"Amy Siu","Gerhard Weikum",2
"Patrick Ernst","Amy Siu",2
"André Luckow","Amy W. Apon",2
"Dung Nguyen","Amy W. Apon",2
"Edward B. Duffy","Amy W. Apon",2
"Ken Kennedy","Amy W. Apon",2
"Marcin Ziolkowski","Amy W. Apon",2
"Siddhant Aggarwal","Amy W. Apon",2
"Ana-Andreea Stoica","Augustin Chaintreau",2
"Ana-Andreea Stoica","Christopher J. Riederer",2
"Bradley E. Iott","Ana Baylin",2
"Daniel M. Romero","Ana Baylin",2
"Deahan Yu","Ana Baylin",2
"Iris N. Gomez-Lopez","Ana Baylin",2
"Jin Xiu Lu","Ana Baylin",2
"Ana Baylin","Philippa Clarke",2
"Ana Baylin","Robert Goodspeed",2
"Ana Baylin","Tiffany C. Veinot",2
"V. G. Vinod Vydiswaran","Ana Baylin",2
"Ana Baylin","Veronica J. Berrocal",2
"Xinyan Zhao","Ana Baylin",2
"Anna Guitart","Ana Fernández del Río",2
"Pei Pei Chen","Ana Fernández del Río",2
"Ana P. Silva","Dennis E. Shasha",2
"Fabiano Belém","Ana P. Silva",2
"Ana P. Silva","Marcos André Gonçalves",2
"Anahita Hosseini","Majid Sarrafzadeh",2
"Anahita Hosseini","Ting Chen 0007",2
"Anahita Hosseini","Wenjun Wu",2
"Anahita Hosseini","Yizhou Sun",2
"Ananth Grama","David F. Gleich",2
"Huda Nassar","Ananth Grama",2
"Nate Veldt","Ananth Grama",2
"Shahin Mohammadi","Ananth Grama",2
"Jithin K. Sreedharan","Ananth Y. Grama",2
"Ananth Y. Grama","Wojciech Szpankowski",2
"Arlei Silva","Ananthram Swami",2
"Kunal Relia","Anas Elghafari",2
"Mohammad Akbari","Anas Elghafari",2
"Anas Elghafari","Rumi Chunara",2
"Ben De Meester","Anastasia Dimou",2
"Joachim Van Herwegen","Anastasia Dimou",2
"Pieter Heyvaert","Anastasia Dimou",2
"Ruben Taelman","Anastasia Dimou",2
"Anastasia Giachanou","Fabio Crestani",2
"Anastasia Giachanou","Ida Mele",2
"Anastasia Giachanou","Paolo Rosso",2
"Anastasios Noulas","Cecilia Mascolo",2
"Xiao Zhou","Anastasios Noulas",2
"Anastasios Noulas","Zhongxiang Zhao",2
"Anisha Agarwal","Anderson C. A. Nascimento",4
"Anderson C. A. Nascimento","Ankur Teredesai",2
"Bin Yu","Anderson C. A. Nascimento",2
"Chhaya Choudhary","Anderson C. A. Nascimento",2
"Chin-Teng Lin","Anderson C. A. Nascimento",2
"Dongrui Wu","Anderson C. A. Nascimento",2
"Keerthanaa Saminathan","Anderson C. A. Nascimento",4
"Kyle Fritchman","Anderson C. A. Nascimento",2
"Martine De Cock","Anderson C. A. Nascimento",8
"Nicholas D. McKinney","Anderson C. A. Nascimento",2
"Raaghavi Sivaguru","Anderson C. A. Nascimento",2
"Rafael Dowsley","Anderson C. A. Nascimento",6
"Sanchya Bhagat","Anderson C. A. Nascimento",2
"Tyler Hughes","Anderson C. A. Nascimento",2
"Vadym Tymchenko","Anderson C. A. Nascimento",2
"Andong Wang","Jacqueline C. K. Lam",2
"Andong Wang","Victor O. K. Li",2
"Denis Moreira dos Reis","André Gustavo Maletzke",2
"André Gustavo Maletzke","Diego Furtado Silva",2
"André Gustavo Maletzke","Gustavo E. A. P. A. Batista",2
"André Luckow","Ankit Kulshrestha",2
"André Luckow","Bennie Vorster",2
"Dung Nguyen","André Luckow",2
"André Luckow","Edward B. Duffy",4
"André Luckow","Edwin Weill",2
"André Luckow","Emil Djerekarov",2
"André Luckow","Ken Kennedy",4
"André Luckow","Marcin Ziolkowski",4
"André Luckow","Matthew Cook 0004",2
"André Luckow","Melissa C. Smith",2
"André Luckow","Michael Schleiss",2
"Siddhant Aggarwal","André Luckow",2
"André Mourão","João Magalhães",2
"Boris Perez","Andrés Moreno",2
"Andrés Moreno","César Figueroa",2
"Daniel de Roux","Andrés Moreno",2
"Andrés Moreno","María-Del-Pilar Villamil",2
"Andrés Muñoz Medina","Balasubramanian Sivan",2
"Andrés Muñoz Medina","Dong Yin",2
"Sébastien Lahaie","Andrés Muñoz Medina",2
"Andrés Muñoz Medina","Sergei Vassilvitskii",4
"Andrea Castiello","Angelo Furno",2
"Andrea Castiello","Eugenio Zimeo",2
"Andrea Castiello","Gianmarco Fucci",2
"Andrea Cimino","Felice Dell'Orletta",2
"Andrea Cimino","Marco Avvenuti",2
"Andrea Cimino","Maurizio Tesconi",2
"Stefano Cresci","Andrea Cimino",2
"Jiabin Zhao","Andrea Edwards",2
"Andrea Edwards","Kun Zhang 0012",2
"Wei Fan 0001","Andrea Edwards",2
"Zhide Fang","Andrea Edwards",2
"Zhong Chen 0003","Andrea Edwards",2
"Andrea Esuli","Fabrizio Sebastiani 0001",2
"Andrea Giovannucci","Cengiz Pehlevan",2
"Andrea Giovannucci","Dmitri B. Chklovskii",2
"Andrea Giovannucci","Victor Minden",2
"Arif Canakoglu","Andrea Gulino",2
"Eirini Stamoulakatou","Andrea Gulino",2
"Andrea Gulino","Luca Nanni",2
"Andrea Gulino","Marco Masseroli",2
"Andrea Gulino","Pietro Pinoli",4
"Stefano Ceri","Andrea Gulino",2
"Jacob D. Moorman","Andrea L. Bertozzi",2
"Qinyi Chen","Andrea L. Bertozzi",2
"Thomas K. Tu","Andrea L. Bertozzi",2
"Zachary M. Boyd","Andrea L. Bertozzi",2
"Daniele De Sensi","Andrea Marino",2
"Gaspare Ferraro","Andrea Marino",2
"Andrea Marino","Kunihiko Sadakane",2
"Andrea Marino","Luca Versari",2
"Roberto Grossi","Andrea Marino",4
"Andrea Marino","Takeaki Uno",2
"Tiziano De Matteis","Andrea Marino",2
"Azadeh Faroughi","Andrea Morichetta 0002",2
"Andrea Morichetta 0002","Francesca Soro",2
"Marco Mellia","Andrea Morichetta 0002",2
"Andrea Morichetta 0002","Martino Trevisan",2
"Reza Javidan","Andrea Morichetta 0002",2
"Andrea Navarrete Rivera","Crystal Cody",2
"Hareem Naveed","Andrea Navarrete Rivera",2
"Andrea Navarrete Rivera","Jason Bennett",2
"Joe Walsh","Andrea Navarrete Rivera",2
"Klaus Ackermann","Andrea Navarrete Rivera",2
"Andrea Navarrete Rivera","Lauren Haynes",2
"Andrea Navarrete Rivera","Michael Defoe",2
"Andrea Navarrete Rivera","Rayid Ghani",2
"Andrea Navarrete Rivera","Sun-Joo Lee",2
"Arun Sethupat Radhakrishna","Andreas Both",2
"Andreas Both","Christoph Lange 0002",2
"Andreas Both","Dharmen Punjani",2
"Andreas Both","Ioanna Lytra",2
"Andreas Both","Jens Lehmann 0001",2
"Kuldeep Singh 0001","Andreas Both",2
"Andreas Both","Maria-Esther Vidal",2
"Andreas Both","Ricardo Usbeck",2
"Andreas Both","Sören Auer",2
"Andreas Both","Saeedeh Shekarpour",2
"Jie Yang","Andreas C. Damianou",2
"Thomas Drake","Andreas C. Damianou",2
"Andreas C. Damianou","Yoelle Maarek",2
"Andreas Gocht","Christoph Lehmann",2
"Andreas Gocht","Robert Schöne",2
"Diego Sáez-Trumper","Andreas Kaltenbrunner",2
"Miriam Redi","Andreas Kaltenbrunner",2
"Pablo Aragón","Andreas Kaltenbrunner",2
"Scott A. Hale","Andreas Kaltenbrunner",2
"Vicenç Gómez","Andreas Kaltenbrunner",2
"Rafael Messias Martins","Andreas Kerren",2
"Mario Lucic","Andreas Krause 0001",2
"Olivier Bachem","Andreas Krause 0001",2
"Daniel Schneider","Andrei Jefremov",2
"Jayant Gupchup","Andrei Jefremov",2
"Andrei Jefremov","Martin Ellis",2
"Pavel A. Dmitriev","Andrei Jefremov",2
"Ross Cutler","Andrei Jefremov",2
"Yasaman Hosseinkashi","Andrei Jefremov",2
"James B. Wendt","Andrei Z. Broder",2
"Lluis Garcia Pueyo","Andrei Z. Broder",2
"Marc Najork","Andrei Z. Broder",2
"Yu Sun","Andrei Z. Broder",2
"Andrew Baas","Frances Hung",2
"Andrew Baas","George O. Mohler",2
"Andrew Baas","Hao Sha",2
"Andrew Baas","Mohammad Al Hasan",2
"Doris Hoogeveen","Andrew Bennett",2
"Andrew Bennett","Karin M. Verspoor",2
"Andrew Bennett","Timothy Baldwin",2
"Andrew Bennett","Yitong Li",2
"Jeremy Pickens","Andrew Bye",2
"Thomas C. Gricks","Andrew Bye",2
"Ashfaqur Rahman","Andrew George",2
"Joel Janek Dabrowski","Andrew George",2
"Andrew George","John McCulloch",2
"Andrew George","Stuart Arnold",2
"Andrew Gordon Wilson","Daniel B. Neill",2
"Edward McFowland III","Andrew Gordon Wilson",2
"William Herlands","Andrew Gordon Wilson",2
"Andrew J. Plassard","Aniruddha S. Gokhale",2
"Andrew J. Plassard","Bennett A. Landman",2
"Andrew J. Plassard","David H. Zald",2
"Andrew J. Plassard","Hongyang Sun",2
"Andrew J. Plassard","Ilwoo Lyu",2
"Prasanna Parvathaneni","Andrew J. Plassard",2
"Shunxing Bao","Andrew J. Plassard",2
"Yogesh D. Barve","Andrew J. Plassard",2
"Andrew J. Plassard","Yuang Yao",2
"Yuankai Huo","Andrew J. Plassard",2
"Huang Li","Andrew J. Saykin",2
"Andrew J. Saykin","Li Shen 0001",2
"Shiaofen Fang","Andrew J. Saykin",2
"Snehasis Mukhopadhyay","Andrew J. Saykin",2
"Richard Everett 0001","Andrew Markham",2
"Andrew Markham","Stephen J. Roberts",2
"Avishek Kumar","Andrew Maxwell",2
"Benjamin Brooks","Andrew Maxwell",2
"Chad Kenney","Andrew Maxwell",2
"Andrew Maxwell","Joe Zuckerbraun",2
"Kevin H. Wilson","Andrew Maxwell",2
"R. Ali Vanderveld","Andrew Maxwell",2
"Andrew Maxwell","Rayid Ghani",2
"Sam Edelstein","Andrew Maxwell",2
"Syed Ali Asad Rizvi","Andrew Maxwell",2
"Arseny Kurnikov","Andrew Paverd",2
"Klaudia Krawiecka","Andrew Paverd",2
"Andrew Paverd","Mohammad Mannan",2
"Andrew Paverd","N. Asokan",2
"Christopher G. Brinton","Andrew S. Lan",2
"Mung Chiang","Andrew S. Lan",2
"Prateek Mittal","Andrew S. Lan",2
"Tsung-Yen Yang","Andrew S. Lan",2
"Andrew Schade","Brian McCarthy",2
"Andrew Schade","Brian Zylich",2
"Andrew Schade","Elke A. Rundensteiner",2
"Andrew Schade","Huy Quoc Tran",2
"Andrew Schade","Lane Harrison",2
"Andrew Schade","Sanjay K. Sahoo",2
"Andrew Schade","Suranjan De",2
"Tabassum Kakar","Andrew Schade",2
"Xiao Qin 0003","Andrew Schade",2
"Andrew Stephen McGough","Boguslaw Obara",4
"Chris G. Willcocks","Andrew Stephen McGough",2
"Daniel Justus","Andrew Stephen McGough",2
"Fady Medhat","Andrew Stephen McGough",2
"Andrew Stephen McGough","Georgios Theodoropoulos 0001",4
"Ibad Kureshi","Andrew Stephen McGough",2
"John Brennan","Andrew Stephen McGough",4
"Mahnaz Mohammadi","Andrew Stephen McGough",2
"Peter Matthews","Andrew Stephen McGough",2
"Sardar F. Jaf","Andrew Stephen McGough",2
"Stephen Bonner","Andrew Stephen McGough",4
"Toby P. Breckon","Andrew Stephen McGough",2
"Andrew T. Schneider","Arjun Mukherjee",2
"Andrew T. Schneider","Eduard C. Dragut",2
"Austin R. Benson","Andrew Tomkins",2
"Ravi Kumar 0001","Andrew Tomkins",2
"Boris Sharchilev","Andrey Yu. Rumyantsev",2
