"from","to","weight"
"Alessio Signorini","Hyun Joon Jung",2
"Alessio Signorini","Jie Shen",2
"Lampros Kourtis","Alessio Signorini",2
"Luca Foschini","Alessio Signorini",2
"Alessio Signorini","Marc Sunga",2
"Alessio Signorini","Melissa Pugh",2
"Nikki Marinsek","Alessio Signorini",2
"Richard Chen","Alessio Signorini",2
"Alessio Signorini","Roy Yaari",2
"Alessio Signorini","Vera Maljkovic",2
"Alex Aizman","Gavin Maltby",2
"Alex Aizman","Thomas Breuel",2
"Alex Beutel","Can Xu",2
"Alex Beutel","Cristos Goodrow",2
"Alex Beutel","Ed H. Chi",4
"Francois Belletti","Alex Beutel",2
"Alex Beutel","Hai Qian",2
"Jiaxi Tang","Alex Beutel",2
"Alex Beutel","Jilin Chen",2
"Alex Beutel","Li Wei",2
"Alex Beutel","Lichan Hong",2
"Alex Beutel","Lukasz Heldt",2
"Minmin Chen","Alex Beutel",2
"Sagar Jain","Alex Beutel",2
"Alex Beutel","Tulsee Doshi",2
"Alex Beutel","Yi Wu",2
"Alex Beutel","Zhe Zhao",2
"Alex Bozarth","Brendan Dwyer",2
"Alex Bozarth","Daniel Jalova",2
"Alex Bozarth","Fei Hu 0003",2
"Alex Bozarth","Frederick R. Reiss",2
"Alex Bozarth","Gabriela de Queiroz",2
"Alex Bozarth","Hong Xu 0003",2
"Alex Bozarth","Karthik Muthuraman",2
"Alex Bozarth","Nick Pentreath",2
"Alex Bozarth","Patrick Titzler",2
"Alex Bozarth","Saishruthi Swaminathan",2
"Alex Bozarth","Simon Plovyt",2
"Alex Bozarth","Vijay Bommireddipalli",2
"Alex Bozarth","Xin Wu",2
"Chenhao Tan","Alex Cheng",2
"Denny Cheng","Alex Cheng",2
"Yang Yang 0009","Alex Cheng",2
"Alex Cheng","Yueting Zhuang",2
"Ziqiang Cheng","Alex Cheng",2
"Brian Thompson","Alex Cheung",2
"Dave Cedel","Alex Cheung",2
"Jeremy Martin","Alex Cheung",2
"Kristen Snee","Alex Cheung",2
"Alex Chin","Johan Ugander",2
"Alex Chin","Kristen M. Altenburger",2
"Alex Chin","Yatong Chen",2
"Alex Flores-Mamani","Daniel Hidalgo-Chavez",2
"Jose L. Segovia-Juarez","Alex Flores-Mamani",2
"Alex Flores-Mamani","Miguel Mejia-Puma",2
"Silvano Colombano","Alex Flores-Mamani",2
"Alex Gonopolskiy","Daniel Colón-Ramos",2
"Alex Gonopolskiy","David van Dijk",2
"Alex Gonopolskiy","Guy Wolf",2
"Alex Gonopolskiy","Kevin R. Moon",2
"Alex Gonopolskiy","Manik Kuchroo",2
"Alex Gonopolskiy","Mark W. Moyle",2
"Alex Gonopolskiy","Matthew J. Hirn",2
"Nathan Brugnone","Alex Gonopolskiy",2
"Smita Krishnaswamy","Alex Gonopolskiy",2
"Alex Kaplunovich","Karuna P. Joshi",2
"Alex Kaplunovich","Yelena Yesha",2
"Alex Morehead","Bruce White",2
"Alex Morehead","Gabe Magee",2
"Alex Morehead","George O. Mohler",2
"Alex Morehead","Lauren Ogden",2
"Alex Morehead","Ryan Hosler",2
"Brian Schmitz","Alex Shelkovnykov",2
"Cagri Ozcaglar","Alex Shelkovnykov",2
"Alex Shelkovnykov","Erik Buchanan",2
"Prakhar Sharma","Alex Shelkovnykov",2
"Sahin Cem Geyik","Alex Shelkovnykov",2
"Alex Shelkovnykov","Yiming Ma",2
"Alina Lazar","Alex Sim",2
"Alok N. Choudhary","Alex Sim",2
"Ankit Agrawal","Alex Sim",2
"Burak Cetin","Alex Sim",2
"Jinoh Kim","Alex Sim",2
"Alex Sim","Kesheng Wu",4
"Alex Sim","Peter H. Beckman",2
"Qiao Kang","Alex Sim",2
"Alex Sim","Rajkumar Kettimuthu",2
"Alex Sim","Wei-keng Liao",2
"Alex Sim","Zhengchun Liu",2
"Jeffrey S. Saltz","Alex Sutherland",2
"Alex Yang","Charlie T. Veal",2
"Alex Yang","Grant J. Scott",2
"Alex Yang","James Alex Hurt",2
"Assaf Singer","Alex Zlotnik",2
"Avi Shahar","Alex Zlotnik",2
"Ayelet Blanc","Alex Zlotnik",2
"Michal Aharon","Alex Zlotnik",2
"Neetai Eshel","Alex Zlotnik",2
"Oren Somekh","Alex Zlotnik",2
"Rina Levy","Alex Zlotnik",2
"Yohay Kaplan","Alex Zlotnik",2
"Quan T. Do","Alexa K. Doig",2
"Son Tran","Alexa K. Doig",2
"Mehmet Demir","Alexander Ferwom",2
"Ozgur Turetken","Alexander Ferwom",2
"Guoliang Kang","Alexander G. Hauptmann",2
"Lijun Yu","Alexander G. Hauptmann",2
"Peng Chen","Alexander G. Hauptmann",2
"Wenhe Liu","Alexander G. Hauptmann",2
"Alexander Ganshin","Alexander Molchanov",2
"Alexander Ganshin","Dmitry Solomentsev",2
"Irina Rudenko","Alexander Ganshin",2
"Alexander Ganshin","Ivan Bushmarinov",2
"Alexander Ganshin","Ruslan Grokhovetskiy",2
"Alexander Ganshin","Sergey Ovcharenko",2
"Vadim Lebedev","Alexander Ganshin",2
"Vladimir Ivashkin","Alexander Ganshin",2
"Alexander Grass","Christian Beecks",2
"Fabian Berns","Alexander Grass",2
"Kjeld Willy Schmidt","Alexander Grass",2
"Joseph McGlynn","Alexander Han",2
"Yan Huang","Alexander Han",2
"Yang Zhou","Alexander Han",2
"Alexander Herzog","Amy W. Apon",2
"Christopher Gropp","Alexander Herzog",2
"Alexander Herzog","Ilya Safro",2
"Alexander Herzog","Paul W. Wilson",2
"Benjamin Winter","Alexander Löser",2
"Betty van Aken","Alexander Löser",2
"Alexander Löser","Felix A. Gers",2
"Alexander Marx","Jilles Vreeken",2
"Alexander Molchanov","Dmitry Solomentsev",2
"Irina Rudenko","Alexander Molchanov",2
"Alexander Molchanov","Ivan Bushmarinov",2
"Alexander Molchanov","Ruslan Grokhovetskiy",2
"Alexander Molchanov","Sergey Ovcharenko",2
"Vadim Lebedev","Alexander Molchanov",2
"Vladimir Ivashkin","Alexander Molchanov",2
"Alexander Robertson","Daniele Quercia",2
"Alexander Robertson","Luca Maria Aiello",2
"Alexandra Ballow","Alexander Sim",2
"Alina Lazar","Alexander Sim",2
"C. Anna Spurlock","Alexander Sim",2
"Alexander Sim","Kesheng Wu",2
"Ling Jin","Alexander Sim",2
"Alexander Suleykin","Natalya Bakhtadze",2
"Alexander Suleykin","Peter Panfilov",2
"Daniel B. Burkhardt","Alexander Tong 0001",2
"David van Dijk","Alexander Tong 0001",2
"Alexander Tong 0001","Guy Wolf",2
"Matthew Amodio","Alexander Tong 0001",2
"Alexander Tong 0001","Smita Krishnaswamy",2
"Dmitrii Babaev","Alexander Tuzhilin",2
"Alexander Tuzhilin","Dmitrii Umerenkov",2
"Maxim Savchenko","Alexander Tuzhilin",2
"Eugenio Angriman","Alexander van der Grinten",2
"Alexander van der Grinten","Henning Meyerhenke",2
"Hongzhi Yin","Alexander Zhou",2
"Lei Guo 0008","Alexander Zhou",2
"Alexander Zhou","Nguyen Quoc Viet Hung",2
"Qinyong Wang","Alexander Zhou",2
"Tong Chen 0005","Alexander Zhou",2
"Alina Lazar","Alexandra Ballow",2
"Alexandra Ballow","C. Anna Spurlock",2
"Alexandra Ballow","Kesheng Wu",2
"Alexandra Ballow","Ling Jin",2
"George H. L. Fletcher","Alexandra Poulovassilis",2
"Alexandra Poulovassilis","Peter T. Wood",2
"Alexandra Poulovassilis","Petra Selmer",2
"Alexandra Vtyurina","Leah Findlater",2
"Alexandra Vtyurina","Meredith Ringel Morris",2
"Alexandra Vtyurina","Ryen W. White",2
"Kevin Fauvel","Alexandre Termier",2
"Philippe Faverdin","Alexandre Termier",2
"Véronique Masson","Alexandre Termier",2
"Bernhard Brodowsky","Alexandrin Popescul",2
"Marc Najork","Alexandrin Popescul",2
"Mike Bendersky","Alexandrin Popescul",2
"Przemek Gajda","Alexandrin Popescul",2
"Robin Dua","Alexandrin Popescul",2
"Sergey Novikov","Alexandrin Popescul",2
"Shuguang Han","Alexandrin Popescul",2
"Alexandros Kapravelos","Nick Nikiforakis",2
"Oleksii Starov","Alexandros Kapravelos",2
"Pierre Laperdrix","Alexandros Kapravelos",2
"Alexandru Costan","Gabriel Antoniu",2
"Pedro Silva 0007","Alexandru Costan",2
"Alexandru Uta","Henri E. Bal",4
"Alexandru Uta","Lin Wang",4
"Marc X. Makkes","Alexandru Uta",4
"Roshan Bharath Das","Alexandru Uta",4
"Alexei Kopylov","Jiejun Xu",2
"Anastasia A. Bezzubtseva","Alexey Drutsa",2
"Denis Shaposhnikov","Alexey Drutsa",2
"Ekaterina Gladkikh","Alexey Drutsa",2
"Alexey Svyatkovskiy","Neel Sundaresan",2
"Alexey Svyatkovskiy","Shengyu Fu",2
"Alexey Svyatkovskiy","Ying Zhao",2
"Liudmila Ostroumova Prokhorenkova","Alexey Tikhonov",4
"Alexey Tikhonov","Nelly Litvak",2
"Junwei Pan","Alfonso Lobos Ruiz",2
"Yizhi Mao","Alfonso Lobos Ruiz",2
"Alfonso Lobos Ruiz","Yu Sun",2
"Arthur Putnam","Alfredo Cuzzocrea",2
"Bryan H. Wodi","Alfredo Cuzzocrea",2
"Carson K. Leung","Alfredo Cuzzocrea",4
"Cassandra Thomas","Alfredo Cuzzocrea",2
"Dan Chia-Tien Lo","Alfredo Cuzzocrea",2
"Alfredo Cuzzocrea","Deyu Deng",2
"Alfredo Cuzzocrea","Edoardo Serra",2
"Alfredo Cuzzocrea","Fan Jiang 0001",2
"Fan Wu","Alfredo Cuzzocrea",2
"Hossain Shahriar","Alfredo Cuzzocrea",2
"Alfredo Cuzzocrea","Jiaxing Jason Mai",2
"Alfredo Cuzzocrea","Marwan Hassani",2
"Miahcel Whitman","Alfredo Cuzzocrea",2
"Mikel Joaristi","Alfredo Cuzzocrea",2
"Rashid Zaman","Alfredo Cuzzocrea",2
"Alfredo Cuzzocrea","S. Sourav",2
"Emmanuel Ayuyao Castillo","Ali Ahmadinia",2
"Ali Ahmadvand","Eugene Agichtein",4
"Ali Ahmadvand","Harshita Sahijwani",2
"Jason Ingyu Choi","Ali Ahmadvand",4
"Ali Anaissi","Fang Chen 0001",2
"Hongda Tian","Ali Anaissi",2
"Nguyen Lu Dang Khoa","Ali Anaissi",2
"Ali Anaissi","Yang Wang 0002",2
"Ali Assi 0002","Hamid Mcheick",2
"Ali Assi 0002","Wajdi Dhifli",2
"Ameema Zainab","Ali Ghrayeb",2
"Dabeeruddin Syed","Ali Ghrayeb",2
"Ali Ghrayeb","Haitham Abu-Rub",2
"Shady S. Refaat","Ali Ghrayeb",2
"Ali Jahanshahi","Hadi Zamani Sabzi",2
"Mohsen Karimi","Ali Jahanshahi",2
"Jiannan Lu","Ali Mahmoudzadeh",2
"Somit Gupta","Ali Mahmoudzadeh",2
"Ali Mahmoudzadeh","Sophia Liu",2
"Yu Wang","Ali Mahmoudzadeh",2
"Andra Lutu","Ali Safari Khatouni",2
"Ali Safari Khatouni","Anna Brunström",2
"Ali Safari Khatouni","Mah-Rukh Fida",2
"Ali Safari Khatouni","Marco Mellia",2
"Mohammad Rajiullah","Ali Safari Khatouni",2
"Ali Safari Khatouni","Stefan Alfredsson",2
"Ali Safari Khatouni","Vincenzo Mancuso",2
"Alican Büyükçakir","Fazli Can",2
"Alican Büyükçakir","Hamed R. Bonab",2
"Lili Xiang","Alice Mello",2
"Alice Mello","Ryan Ackerman",2
"Burak Cetin","Alina Lazar",2
"Alina Lazar","C. Anna Spurlock",2
"Alina Lazar","Deborah A. Agarwal",2
"Alina Lazar","Devarshi Ghoshal",2
"Alina Lazar","Gilberto Zonta Pastorello",2
"Alina Lazar","Jinoh Kim",2
"Alina Lazar","Kesheng Wu",6
"Alina Lazar","Lavanya Ramakrishnan",2
"Alina Lazar","Ling Jin",2
"Alina Lazar","Ludovico Bianchi",2
"Payton Linton","Alina Lazar",2
"William Melodia","Alina Lazar",2
"Aline Bessa","Eugene OFriel",2
"Aline Bessa","Fernando Chirigati",2
"Aline Bessa","Juliana Freire",2
"Lais M. A. Rocha","Aline Bessa",2
"Aline Bessa","Mirella M. Moro",2
"Alireza Abdoli","Amy C. Murillo",2
"Alireza Abdoli","Eamonn J. Keogh",2
"Alireza Aliamiri","Anand Avati",2
"Alireza Aliamiri","Andrew Y. Ng",2
"Alireza Aliamiri","Awni Y. Hannun",2
"Maxime Voisin","Alireza Aliamiri",2
"Yichen Shen","Alireza Aliamiri",2
"Alisa Smirnova","Dingqi Yang",2
"Alisa Smirnova","Gianluca Demartini",2
"Jie Yang","Alisa Smirnova",2
"Alisa Smirnova","Philippe Cudré-Mauroux",2
"Alisa Smirnova","Yuan Lu",2
"Alissa Ostapenko","Frazer Anderson",2
"Alissa Ostapenko","Rodica Neamtu",2
"Harold A. Shanafield","Alka Singh",2
"Jitendra Kumar 0001","Alka Singh",2
"Joseph V. Olatt","Alka Singh",2
"Kavya Guntupally","Alka Singh",2
"Michael C. Crow","Alka Singh",2
"Michael Giansiracusa","Alka Singh",2
"Ranjeet Devarakonda","Alka Singh",2
"Zach Price","Alka Singh",2
"Igor Kotsiuba","Alkiviadis Giannakoulias",4
"Inna Skarga-Bandurova","Alkiviadis Giannakoulias",4
"Alkiviadis Giannakoulias","Mykhailo Chaikin",2
"Alkiviadis Giannakoulias","Oksana Bulda",2
"Carmen Vaca","Allan Avendaño",2
"Eduardo Cruz","Allan Avendaño",2
"Georg Heiler","Allan Hanbury",2
"Kentaroh Toyoda","Allan N. Zhang",4
"Mojtaba Shakeri","Allan N. Zhang",2
"Xu Chi","Allan N. Zhang",2
"Mojtaba Shakeri","Allan NengSheng Zhang",2
"Xu Chi","Allan NengSheng Zhang",2
"Yew-Soon Ong","Allan NengSheng Zhang",2
"Antonio Merheb","Allan Zarembski",2
"Allan Zarembski","Nii O. Attoh-Okine",2
"Mojtaba Shakeri","Allan Zhang NengSheng",2
"Xu Chi","Allan Zhang NengSheng",2
"Yew-Soon Ong","Allan Zhang NengSheng",2
"Allen Mao","Daniel Garijo",2
"Allen Mao","Shobeir Fakhraei",2
"Allen Yilun Lin","Justin Cranshaw",2
"Allen Yilun Lin","Scott Counts",2
"Jin Cho","Alnour Alharin",2
"Alnour Alharin","Mina Sartipi",2
"Alnour Alharin","Nancy Fell",2
"Alnour Alharin","Zhen Hu",2
"Alok N. Choudhary","Ankit Agrawal",6
"Christopher Wolverton","Alok N. Choudhary",2
"Dipendra Jha","Alok N. Choudhary",2
"Ian T. Foster","Alok N. Choudhary",2
"Alok N. Choudhary","Kesheng Wu",2
"Logan T. Ward","Alok N. Choudhary",2
"Alok N. Choudhary","Peter H. Beckman",2
"Prasanna Balaprakash","Alok N. Choudhary",2
"Qiao Kang","Alok N. Choudhary",4
"Alok N. Choudhary","Rajkumar Kettimuthu",2
"Alok N. Choudhary","Richard Archibald",2
"Sandeep Madireddy","Alok N. Choudhary",2
"Sunwoo Lee","Alok N. Choudhary",2
"Wei-keng Liao","Alok N. Choudhary",6
"Alok N. Choudhary","Zhengchun Liu",2
"Zijiang Yang","Alok N. Choudhary",2
"Alon Y. Halevy","Ekaterina Pavlovic",2
"Alon Y. Halevy","George A. Mihaila",2
"Alon Y. Halevy","Huining Liu",2
"Alon Y. Halevy","Jinfeng Li",2
"Alon Y. Halevy","John Morales",2
"Alon Y. Halevy","Natalie Nuno",2
"Sara Evensen","Alon Y. Halevy",2
"Alon Y. Halevy","Vivian Li",2
"Alon Y. Halevy","Wang-Chiew Tan",2
"Alon Y. Halevy","Xiaolan Wang 0001",2
"Alon Y. Halevy","Yuliang Li 0001",2
"Burak Özçakmak","Alper Özbilen",2
"Alper Özbilen","Kübra CIn",2
"Kivanc Bayraktar","Alper Özbilen",2
"Uraz Yavanoglu","Alper Özbilen",4
"Aman Agarwal","Cheng Li 0012",2
"Aman Agarwal","Marc Najork",2
"Aman Agarwal","Michael Bendersky",2
"Aman Agarwal","Xuanhui Wang",2
"Aman Ahuja","Chandan K. Reddy",4
"Aman Ahuja","Edward A. Fox",2
"Ming Zhu","Aman Ahuja",2
"Aman Ahuja","Wei Wei 0019",2
"Aman Ahuja","Weiguo Fan",2
"Xuan Zhang","Aman Ahuja",2
"Zhilei Qiao","Aman Ahuja",2
"Nikan Chavoshi","Amanda J. Minnich",2
"Austin Harris 0002","Amanda O'Grady",2
"Jose Stovall","Amanda O'Grady",2
"Amanda O'Grady","Mina Sartipi",2
"Amanuel Alambo","Amit P. Sheth",2
"Amanuel Alambo","Joy Prakash Sain",2
"Amanuel Alambo","Jyotishman Pathak",2
"Amanuel Alambo","Krishnaprasad Thirunarayan",2
"Manas Gaur","Amanuel Alambo",2
"Amanuel Alambo","Ramakanth Kavuluru",2
"Amanuel Alambo","Randy S. Welton",2
"Amanuel Alambo","Ugur Kursuncu",2
"Divya Goel","Amaresh Nayak",2
"Victor Amelkin","Ambuj K. Singh",2
"Dabeeruddin Syed","Ameema Zainab",4
"Haitham Abu-Rub","Ameema Zainab",4
"Ameema Zainab","Le Xie",2
"Othmane Bouhali","Ameema Zainab",2
"Shady S. Refaat","Ameema Zainab",4
"Amendra Shrestha","Lisa Kaati",2
"Amendra Shrestha","Nazar Akrami",2
"Amey Agrawal","Darshil Kapadia",2
"Amey Agrawal","Namrata A. Shettar",2
"Amey Agrawal","Rajat Gupta",2
"Amey Agrawal","Rohit Karlupia",2
"Amey Agrawal","Vikram Agrawal",2
"Amila Silva","Christopher Leckie",2
"Amila Silva","Ling Luo",2
"Lucia Falzon","Amila Silva",2
"Michelle Vanni","Amila Silva",2
"Prarthana Padia","Amila Silva",2
"Shanika Karunasekera","Amila Silva",4
"Amin Kharraz","Andrew Miller 0001",2
"Amin Kharraz","Charles Lever",2
"Amin Kharraz","Joshua Mason",2
"Amin Kharraz","Manos Antonakakis",2
"Amin Kharraz","Michael Bailey",2
"Amin Kharraz","Nikita Borisov",2
"Amin Kharraz","Paul Murley",2
"Amin Kharraz","Zane Ma",2
"Amin Mantrach","Fabrizio Silvestri",2
"Muaz Twaty","Amine Ghrab",2
"Amine Ghrab","Sabri Skhiri",2
"Amine Mrabet","Mehdi Bentounsi",2
"Amine Mrabet","Patrice Darmon",2
"Amine Trabelsi","Osmar R. Zaïane",2
"Aminul Islam","Fuad Rahman",2
"Amir Alipour-Fanid","Hemant Purohit",2
"Amir Alipour-Fanid","Kai Zeng 0001",2
"Amir Alipour-Fanid","Liang Zhao 0002",2
"Amir Alipour-Fanid","Lingfei Wu",2
"Amir Alipour-Fanid","Xiang Chen 0010",2
"Xiaojie Guo","Amir Alipour-Fanid",2
"Amir Atapour Abarghouei","Andrew Stephen McGough",6
"Amir Atapour Abarghouei","Boguslaw Obara",2
"Amir Atapour Abarghouei","Georgios Theodoropoulos 0001",2
"Amir Atapour Abarghouei","Ibad Kureshi",2
"Amir Atapour Abarghouei","John Brennan",2
"Amir Atapour Abarghouei","Philip T. G. Jackson",2
"Amir Atapour Abarghouei","Stephen Bonner",6
"Amir Behrouzi-Far","Emina Soljanin",4
"David Rolnick","Amir Najmi",2
"Jean Pouget-Abadie","Amir Najmi",2
"Kevin Aydin","Amir Najmi",2
"Shahab Kamali","Amir Najmi",2
"Vahab S. Mirrokni","Amir Najmi",2
"Amir Yaghoubi Shahir","Hans Wehn",2
"Amir Yaghoubi Shahir","Mohammad A. Tayebi",2
"Amir Yaghoubi Shahir","Tilemachos Charalampous",2
"Amir Yaghoubi Shahir","Uwe Glässer",2
"Amir Yaghoubi Shahir","Zahra Zohrevand",2
"Chin-Chia Michael Yeh","Amirali Darvishzadeh",2
"Amirali Darvishzadeh","Eamonn J. Keogh",2
"Hoang Anh Dau","Amirali Darvishzadeh",2
"Amirali Darvishzadeh","Mikhail Noskov",2
"Yan Zhu 0014","Amirali Darvishzadeh",2
"Amirreza Niakanlahiji","Bei-Tseng Chu",2
"Amirreza Niakanlahiji","Lida Safarnejad",2
"Amirreza Niakanlahiji","Reginald Harper",2
"Amit Datta","Jianan Lu",2
"Amit Datta","Michael Carl Tschantz",2
"Amit P. Sheth","Brandon S. Minnery",2
"Joy Prakash Sain","Amit P. Sheth",2
"Amit P. Sheth","Jyotishman Pathak",2
"Keke Chen","Amit P. Sheth",2
"Krishnaprasad Thirunarayan","Amit P. Sheth",2
"Manas Gaur","Amit P. Sheth",2
"Ramakanth Kavuluru","Amit P. Sheth",2
"Amit P. Sheth","Randy S. Welton",2
"Shreyansh P. Bhatt","Amit P. Sheth",2
"Ugur Kursuncu","Amit P. Sheth",2
"Valerie L. Shalin","Amit P. Sheth",2
"Amit Pande","Kai Ni",2
"Amit Pande","Venkataramani Kini",2
"Amit Sharma","Bistra Dilkina",2
"Bryan Wilder","Amit Sharma",2
"Jackson A. Killian","Amit Sharma",2
"Amit Sharma","Milind Tambe",2
"Amit Sharma","Vinod Choudhary",2
"Amit Somech","Brit Youngmann",2
"Ori Bar El","Amit Somech",2
"Tova Milo","Amit Somech",4
"Yael Amsterdamer","Amit Somech",2
"Chak Fai Yuen","Amitabha Bagchi",2
"Sagar Goyal","Amitabha Bagchi",2
"Sayan Ranu","Amitabha Bagchi",2
"Ammar Mechouche","Jean-Marc Petit",2
"Nassia Daouayry","Ammar Mechouche",2
"Ammar Mechouche","Pierre-Loic Maisonneuve",2
"Ammar Mechouche","Vasile-Marian Scuturici",2
"Amogha D. ShanBhag","Joy Bose",2
"Prabhat Mishra 0002","Amogha D. ShanBhag",2
"Suresh Kumar Gudla","Amogha D. ShanBhag",2
"Amoghavarsha Suresh","Anshul Gandhi",2
"Theodoros Rekatsinas","Amol Deshpande",2
"Amol Ghoting","Hema Raghavan",2
"Kijung Shin","Amol Ghoting",2
"Amol Ghoting","Myunghwan Kim 0002",2
"Amol Kapoor","Hunter Larco",2
"Amol Kapoor","Raimondas Kiveris",2
"Andrew McCallum","Amr Ahmed",2
"Daniel Silva","Amr Ahmed",2
"Manzil Zaheer","Amr Ahmed",2
"Nicholas Monath","Amr Ahmed",2
"Amy C. Murillo","Eamonn J. Keogh",2
"Fusheng Wei","Amy Tsang",2
"Han Qin","Amy Tsang",2
"Haozhen Zhao","Amy Tsang",2
"Nathaniel Huber-Fliflet","Amy Tsang",2
"Shi Ye","Amy Tsang",2
"Christopher Gropp","Amy W. Apon",2
"Ilya Safro","Amy W. Apon",2
"Paul W. Wilson","Amy W. Apon",2
"An Yan 0003","Julian J. McAuley",2
"An Yan 0003","Mengting Wan",2
"An Yan 0003","Shuo Cheng",2
"An Yan 0003","Wang-Cheng Kang",2
"An Zhuo","Haifeng Wang",2
"Jizhou Huang","An Zhuo",2
"Miao Fan","An Zhuo",2
"An Zhuo","Ping Li 0001",2
"An Zhuo","Ying Li",2
"Ana Catarino","Andrew D. Blackwell",2
"Michael P. Ewbank","Ana Catarino",2
"Ronan Cummins","Ana Catarino",2
"Valentin Tablan","Ana Catarino",2
"Ana Cerdeira-Pena","Gonzalo Navarro",2
"Ana Cerdeira-Pena","Guillermo de Bernardo",2
"Nieves R. Brisaboa","Ana Cerdeira-Pena",2
"Anand Avati","Andrew Y. Ng",2
"Anand Avati","Awni Y. Hannun",2
"Maxime Voisin","Anand Avati",2
"Yichen Shen","Anand Avati",2
"Ananth Balashankar","Helen Nissenbaum",2
"Ananth Balashankar","Lakshminarayanan Subramanian",2
"Ananth Balashankar","Prateek Mittal",2
"Ananth Balashankar","Thomas Wies",2
"Yan Shvartzshnaider","Ananth Balashankar",2
"Zvonimir Pavlinovic","Ananth Balashankar",2
"Chao Huang 0001","Ananthram Swami",2
"Ananthram Swami","Christopher Simpkin",2
"Chuxu Zhang","Ananthram Swami",2
"Dongjin Song","Ananthram Swami",2
"Ananthram Swami","Graham A. Bent",2
"Ananthram Swami","Heesung Kwon",2
"Liang Ma 0002","Ananthram Swami",2
"Mudhakar Srivatsa","Ananthram Swami",2
"Ananthram Swami","Nitesh V. Chawla",2
"Swati Rallapalli","Ananthram Swami",2
"Denis Shaposhnikov","Anastasia A. Bezzubtseva",2
"Anastasia A. Bezzubtseva","Ekaterina Gladkikh",2
"Anbu Huang","Ce Ju",2
"Dashan Gao","Anbu Huang",2
"Anbu Huang","Han Yu 0001",2
"Anbu Huang","Qiang Yang 0001",2
"Yang Liu 0165","Anbu Huang",2
"Bin Yu","Anderson C. A. Nascimento",2
"Charles Grumer","Anderson C. A. Nascimento",2
"Femi G. Olumofin","Anderson C. A. Nascimento",2
"Giovanna Graciani","Anderson C. A. Nascimento",2
"Jonathan Peck","Anderson C. A. Nascimento",2
"Anderson C. A. Nascimento","Juhua Hu",2
"Anderson C. A. Nascimento","Martine De Cock",2
"Andra Lutu","Anna Brunström",2
"Andra Lutu","Mah-Rukh Fida",2
"Andra Lutu","Marco Mellia",2
"Mohammad Rajiullah","Andra Lutu",2
"Andra Lutu","Stefan Alfredsson",2
"Andra Lutu","Vincenzo Mancuso",2
"Philipp Ross","André Luckow",2
"André Luckow","Shantenu Jha",2
"Duilio Balsamo","André Panisson",2
"Paolo Bajardi","André Panisson",2
"André T. Nguyen","Edward Raff",2
"Parfait Bemarisika","André Totohasina",2
"Icaro Alzuru","Andréa M. Matsunaga",2
"Andréa M. Matsunaga","José A. B. Fortes",2
"Andréa M. Matsunaga","Maurício O. Tsugawa",2
"Anne Lin","Andrés Abeliuk",2
"Andrés Abeliuk","Emilio Ferrara",2
"Sunshine Chong","Andrés Abeliuk",2
"Andrés Leiva-Araos","Denis Khryashchev",2
"Andrés Leiva-Araos","Héctor Allende-Cid",2
"Andrés Leiva-Araos","Huy T. Vo",2
"Andrea Brunello","Julián Urbano",2
"Kevin Roitero","Andrea Brunello",2
"Andrea Brunello","Stefano Mizzaro",2
"Axel Oehmichen","Andrea Gadotti",2
"Shubham Jain","Andrea Gadotti",2
"Andrea Gadotti","Yves-Alexandre de Montjoye",2
"Andrea L. Bertozzi","Deanna Needell",2
"Dominic Yang","Andrea L. Bertozzi",2
"Hao Li","Andrea L. Bertozzi",4
"Hui Jin","Andrea L. Bertozzi",2
"Jyun-Yu Jiang","Andrea L. Bertozzi",2
"Andrea L. Bertozzi","Sean D. Young",2
"Thien Nguyen","Andrea L. Bertozzi",2
"Andrea L. Bertozzi","Wei Wang 0010",2
"Xie He","Andrea L. Bertozzi",2
"Yanghui Wang","Andrea L. Bertozzi",2
"Yurun Ge","Andrea L. Bertozzi",2
"Zehan Chao","Andrea L. Bertozzi",2
"Chang Su","Andrea Sboner",2
"Andrea Sboner","Fei Wang",2
"Sendong Zhao","Andrea Sboner",2
"David C. Anastasiu","Andrea Tagarelli",2
"Huzefa Rangwala","Andrea Tagarelli",2
"Christoffer Thrysøe","Andreas Borgstad",2
"Andreas Borgstad","Fabian Gieseke",2
"Andreas Borgstad","Marcos Antonio Vaz Salles",2
"Andreas Borgstad","Martin Brandt",2
"Stefan Oehmcke","Andreas Borgstad",2
"Markus Hittmeir","Andreas Ekelhart",2
"Andreas Ekelhart","Rudolf Mayer",2
"Andreas Francois Vermeulen","Andreas Pitsillides",2
"Axel Legay","Andreas Francois Vermeulen",2
"Andreas Francois Vermeulen","Christos Fidas",2
"E. Blackledge","Andreas Francois Vermeulen",2
"George Stylianou","Andreas Francois Vermeulen",2
"Juliana Küster Filipe Bowles","Andreas Francois Vermeulen",2
"Andreas Francois Vermeulen","M. Kumar",2
"Andreas Francois Vermeulen","Marios Belk",2
"Andreas Francois Vermeulen","Michael Rossbory",2
"Michael Vinov","Andreas Francois Vermeulen",2
"R. Arredouani","Andreas Francois Vermeulen",2
"Thomas Given-Wilson","Andreas Francois Vermeulen",2
"Vladimir Janjic","Andreas Francois Vermeulen",2
"W. Huang","Andreas Francois Vermeulen",2
"Andreas Henelius","Emilia Oikarinen",2
"Andreas Henelius","Kai Puolamäki",2
"Rafael Savvides","Andreas Henelius",2
"Haewoon Kwak","Andreas Jungherr",2
