"from","to","weight"
"Ankit Agrawal","Alok N. Choudhary",10
"Arindam Paul","Alok N. Choudhary",2
"Diana Palsetia","Alok N. Choudhary",2
"Dipendra Jha","Alok N. Choudhary",2
"Alok N. Choudhary","Marc De Graef",2
"Nikos Hardavellas","Alok N. Choudhary",2
"Qiao Kang","Alok N. Choudhary",2
"Reda Al-Bahrani","Alok N. Choudhary",2
"Ruoqian Liu","Alok N. Choudhary",4
"Sunwoo Lee","Alok N. Choudhary",2
"Wei-keng Liao","Alok N. Choudhary",8
"Alok Singh 0004","Bibi Raju",2
"Alok Singh 0004","Darren J. Kerbyson",2
"Alok Singh 0004","Eric G. Stephan",2
"Alok Singh 0004","Ilkay Altintas",2
"Alok Singh 0004","Kerstin Kleese van Dam",2
"Alok Singh 0004","Malachi Schram",2
"Alok Singh 0004","Matt MacDuff",2
"Alok Singh 0004","Todd Elsethagen",2
"Brian Karrer","Alon Shalita",2
"Giuseppe Ottaviano","Alon Shalita",2
"Igor Kabiljo","Alon Shalita",2
"Laxman Dhulipala","Alon Shalita",2
"Sergey Pupyrev","Alon Shalita",2
"Alon Y. Halevy","Natalya Fridman Noy",2
"Alon Y. Halevy","Steven Euijong Whang",2
"Alon Y. Halevy","Sunita Sarawagi",2
"Alon Y. Halevy","Xiao Yu",2
"Altigran Soares da Silva","Edleno Silva de Moura",2
"Henry S. Vieira","Altigran Soares da Silva",2
"Altigran Soares da Silva","Marco Cristo",2
"Altigran Soares da Silva","Pável Calado",2
"Alvin Jude","Eugen Feller",2
"Alvin Jude","Julien Forgeat",2
"Alvin Jude","Nimish Radia",2
"Ole J. Mengshoel","Alvin Jude",2
"Tong Yu 0001","Alvin Jude",2
"Shuguang Han","Alyssa Glass",2
"Xing Yi","Alyssa Glass",2
"Zhen Yue","Alyssa Glass",2
"Zhigeng Geng","Alyssa Glass",2
"Amaç Herdagdelen","Deepayan Chakrabarti",2
"Amaç Herdagdelen","Sourav Chatterji",2
"Amaç Herdagdelen","Sumit Taank",2
"Aman Gupta","S. Muthukrishnan",2
"Aman Gupta","Smita Wadhwa",2
"Amit Gupta","Amanda Deering",2
"Amanda Deering","Chandra Bhat",2
"Amanda Deering","Jackson Archer",2
"Amanda Deering","James Kuhr",2
"Natalia Ruiz-Juri","Amanda Deering",2
"Weijia Xu","Amanda Deering",2
"Amarjeet Singh 0001","Kamin Whitehouse",2
"Nipun Batra 0001","Amarjeet Singh 0001",2
"Kevin Coakley","Amarnath Gupta",2
"Subhasis Dasgupta","Amarnath Gupta",2
"Ambuj K. Singh","Ananthram Swami",2
"Arlei Silva","Ambuj K. Singh",2
"Prithwish Basu","Ambuj K. Singh",2
"Xuan-Hong Dang","Ambuj K. Singh",2
"Ami Hayashi","Hiroki Matsutani",2
"Kohei Nakamura","Ami Hayashi",2
"Amidu O. Oloso","Brian Nelson",2
"Amidu O. Oloso","Hongfeng Yu",2
"Amidu O. Oloso","Jian Zhang",2
"Khoa Doan","Amidu O. Oloso",2
"Amidu O. Oloso","Kwo-Sen Kuo",2
"Amidu O. Oloso","Thomas L. Clune",2
"Amidu Oloso","Hongfeng Yu",4
"Kwo-Sen Kuo","Amidu Oloso",4
"Michael L. Rilee","Amidu Oloso",2
"Amidu Oloso","Paul Brown",2
"Amidu Oloso","Paul G. Brown",2
"Thomas L. Clune","Amidu Oloso",4
"Amin Mantrach","Fabrizio Silvestri",2
"Ioannis Arapakis","Amin Mantrach",2
"Joon Hee Kim","Amin Mantrach",2
"Luca Maria Aiello","Amin Mantrach",2
"Nicola Barbieri","Amin Mantrach",2
"Ricardo Baeza-Yates","Amin Mantrach",2
"Xiao Bai 0002","Amin Mantrach",2
"Ata Sasmaz","Amine Lamine",2
"Brahim Hnich","Amine Lamine",2
"Faisal R. Al-Osaimi","Amine Lamine",2
"Amine Lamine","Majid Alotaibi",2
"Ozkan Sayin","Amine Lamine",2
"Amine Roukh","Carlos Ordonez 0001",2
"Amine Roukh","Ladjel Bellatreche",2
"Nethanel Gelernter","Amir Herzberg",2
"Haitham Abu-Rub","Amira Mohamed",2
"Shady S. Refaat","Amira Mohamed",2
"Amirhossein Aleyasen","Arash Termehchy",2
"Amirhossein Aleyasen","Yizhou Sun",2
"Yodsawalai Chodpathumwan","Amirhossein Aleyasen",2
"Frank Seide","Amit Agarwal",2
"Aston Zhang","Amit Goyal",2
"Amit Goyal","Carl A. Gunter",2
"Amit Goyal","Hongbo Deng",2
"Amit Goyal","Jiawei Han 0001",2
"Amit Goyal","Ricardo Baeza-Yates",2
"Amit Goyal","Yi Chang 0001",2
"Amit Gupta","Chandra Bhat",2
"Amit Gupta","Jackson Archer",2
"Amit Gupta","James Kuhr",2
"Amit Gupta","Kenneth Perrine",2
"Natalia Ruiz-Juri","Amit Gupta",4
"Weijia Xu","Amit Gupta",4
"Amit K. Chopra","Munindar P. Singh",2
"Pavan Kapanipathi","Amit P. Sheth",2
"Sarasi Lalithsena","Amit P. Sheth",2
"Amit Sharma","Ashton Anderson",2
"Benjamin Shulman","Amit Sharma",2
"Amit Sharma","Dan Cosley",4
"Amit Sharma","Duncan J. Watts",2
"Jake M. Hofman","Amit Sharma",2
"Amit Sharma","Roberto M. Cesar Jr.",2
"Samuel Barbosa","Amit Sharma",2
"Travis Martin","Amit Sharma",2
"Amita Gajewar","Jignesh Parmar",2
"Amita Gajewar","Lizhong Wu",2
"Amita Gajewar","Ramana Yerneni",2
"Amitabh Trehan","Barry McLarnon",2
"Daniel Playfair","Amitabh Trehan",2
"Amitabh Trehan","Dimitrios S. Nikolopoulos",2
"Ammar Jabakji","Hasan Dag",2
"Eran Shaham","Amy She-Nash",2
"Isabel Choo Zhongyan","Amy She-Nash",2
"Jingxuan Wang","Amy She-Nash",2
"Qirong Ho","Amy She-Nash",2
"Shonali Krishnaswamy","Amy She-Nash",2
"The Anh Dang","Amy She-Nash",2
"Wenqing Lin","Amy She-Nash",2
"Ana Levordashka","Renee Ambros",2
"Ana Levordashka","Sonja Utz",2
"Anahita Davoudi","Mainak Chatterjee",2
"Ananth Grama","Mehmet Koyutürk",2
"Mustafa Coskun","Ananth Grama",2
"Arlei Silva","Ananthram Swami",2
"Prithwish Basu","Ananthram Swami",2
"Xuan-Hong Dang","Ananthram Swami",2
"Anastasia Giachanou","Fabio Crestani",2
"Anastasia Giachanou","Ida Mele",2
"Bin Xu 0002","Anbang Xu",2
"Anbang Xu","Dan Cosley",2
"Anbang Xu","Haibin Liu",2
"Anbang Xu","Jalal Mahmud",4
"Liang Gou","Anbang Xu",4
"Anbang Xu","Mu Qiao",2
"Anbang Xu","Rama Akkiraju",2
"Anbang Xu","Vibha Sinha",2
"Anbang Xu","Yuheng Hu",2
"Anders Høst-Madsen","Chad Walton",2
"Anders Høst-Madsen","Elyas Sabeti",4
"Anders Høst-Madsen","Su Jun Lim",2
"Simon Marcin","André Csillaghy",2
"André Luckow","Bennie Vorster",2
"André Luckow","Edwin Weill",2
"André Luckow","Emil Djerekarov",2
"André Luckow","Matthew Cook 0004",2
"André Luckow","Nathan Ashcraft",2
"Andrés Abeliuk","Felipe Maldonado",2
"Andrés Abeliuk","Franco Berbeglia",2
"Andrés Abeliuk","Gerardo Berbeglia",2
"Pascal Van Hentenryck","Andrés Abeliuk",2
"Emma S. Spiro","Andrés Monroy-Hernández",2
"Jorge Nathan Matias","Andrés Monroy-Hernández",2
"Hong Su","Andre Cavalheiro Menck",2
"Joseph Torres","Andre Cavalheiro Menck",2
"Mohamed Zaït","Andre Cavalheiro Menck",2
"Vladimir Barrière","Andre Cavalheiro Menck",2
"Andrea Ferretti","Francesco Gullo",2
"Andrea Ferretti","Gianluca Sabena",2
"Ilaria Bordino","Andrea Ferretti",2
"Andrea Ferretti","Marcello Paris",2
"Andrea Ferretti","Marco Firrincieli",2
"Andrea Ferretti","Stefano Pascolutti",2
"Andreas Gerstlauer","Lizy K. John",2
"Shuang Song 0007","Andreas Gerstlauer",2
"Xinnian Zheng","Andreas Gerstlauer",2
"Daniel Zoller","Andreas Hotho",2
"Denis Helic","Andreas Hotho",2
"Florian Lemmerich","Andreas Hotho",2
"Andreas Hotho","Markus Strohmaier",2
"Martin Becker 0003","Andreas Hotho",4
"Philipp Singer","Andreas Hotho",2
"Stephan Doerfel","Andreas Hotho",2
"Thomas Niebler","Andreas Hotho",2
"David Laniado","Andreas Kaltenbrunner",2
"Pablo Aragón","Andreas Kaltenbrunner",4
"Vicenç Gómez","Andreas Kaltenbrunner",2
"Yana Volkovich","Andreas Kaltenbrunner",2
"João R. M. Palotti","Andreas Rauber",2
"Linda Andersson","Andreas Rauber",2
"Mihai Lupu","Andreas Rauber",2
"Andreas Unterweger","Dominik Engel",2
"Christopher Hillman","Andrew Cobley",2
"Karen E. Petrie","Andrew Cobley",2
"Andrew Cobley","Mark Whitehorn",2
"Ke Zhou 0003","Andrew Haines",2
"Miriam Redi","Andrew Haines",2
"Andrew Haines","Mounia Lalmas",2
"Hanxiao Liu","Andrew Hsi",2
"Ruochen Xu","Andrew Hsi",2
"Yiming Yang","Andrew Hsi",2
"Andrew Hulbert","Anthony D. Fox",2
"Andrew Hulbert","Christopher N. Eichelberger",2
"Andrew Hulbert","James N. Hughes",2
"Andrew Hulbert","Thomas Kunicki",2
"Andrew Mcleod","Antonio Rosales",2
"Cory Johns","Andrew Mcleod",2
"Kevin Monroe","Andrew Mcleod",2
"Konstantinos Tsakalozos","Andrew Mcleod",2
"Pete VanderGiessen","Andrew Mcleod",2
"Andrew Nash","Arvind Ramanathan",2
"Dale Stansberry","Andrew Nash",2
"John Harney","Andrew Nash",2
"Raghul Gunasekaran","Andrew Nash",2
"Seung-Hwan Lim","Andrew Nash",2
"Sudharshan S. Vazhkudai","Andrew Nash",2
"Tom Barron","Andrew Nash",2
"Andrew Piper","Derek Ruths",2
"Edward Daniel Newell","Andrew Piper",2
"Stefan Dimitrov","Andrew Piper",2
"Georgios Theodoropoulos 0001","Andrew Stephen McGough",4
"Ibad Kureshi","Andrew Stephen McGough",4
"John Brennan","Andrew Stephen McGough",4
"Stephen Bonner","Andrew Stephen McGough",4
"Anjuli Kannan","Andrew Tomkins",2
"Austin R. Benson","Andrew Tomkins",4
"Andrew Tomkins","Balint Miklos",2
"Andrew Tomkins","Greg Corrado",2
"Karol Kurach","Andrew Tomkins",2
"Andrew Tomkins","László Lukács",2
"Andrew Tomkins","Marina Ganea",2
"Andrew Tomkins","Peter Young",2
"Ravi Kumar 0001","Andrew Tomkins",4
"Sujith Ravi","Andrew Tomkins",2
"Tobias Kaufmann","Andrew Tomkins",2
"Andrew Tomkins","Vivek Ramavajjala",2
"Andrew Yates","Jonah Joselow",2
"Andrew Yates","Nazli Goharian",4
"Andrew Yates","Ophir Frieder",2
"Andrey Khalyavin","Gleb Gusev",2
"Andrey Khalyavin","Pavel Serdyukov",2
"Anil Vullikanti","Andy Doyle",2
"Chang-Tien Lu","Andy Doyle",2
"Andy Doyle","David Mares",2
"Andy Doyle","Dipak K. Gupta",2
"Graham Katz","Andy Doyle",2
"Andy Doyle","Jaime Arredondo",2
"Jose Cadena","Andy Doyle",2
"Kristen Maria Summers","Andy Doyle",2
"Liang Zhao 0002","Andy Doyle",2
"Andy Doyle","Naren Ramakrishnan",2
"Nathan Self","Andy Doyle",2
"Parang Saraf","Andy Doyle",2
"Patrick Butler","Andy Doyle",2
"Rupinder Paul Khandpur","Andy Doyle",2
"Sathappan Muthiah","Andy Doyle",2
"Erik Ordentlich","Andy Feng",2
"Andy Feng","Gavin Owens",2
"Lee Yang","Andy Feng",2
"Andy Feng","Mihajlo Grbovic",2
"Andy Feng","Nemanja Djuric",2
"Andy Feng","Peter Cnudde",2
"Andy Feng","Vladan Radosavljevic",2
"Gary S. W. Goh","Andy J. L. Ang",2
"Jessica Su","Aneesh Sharma",2
"Aneesh Sharma","Sharad Goel",2
"Angela Han","Rajesh Parekh",2
"Angen Zheng","Jack Lange",2
"Angen Zheng","Panos K. Chrysanthis",2
"Bortik Bandyopadhyay","Aniket Chakrabarti",2
"David Fuhry","Aniket Chakrabarti",2
"Aniket Chakrabarti","Srinivasan Parthasarathy 0001",2
"Hasebullah Ansari","Anil Keshav",2
"Anil Keshav","Jürgen Hesser",2
"Anil Keshav","Michael Gertz 0001",2
"Anil Keshav","Rainer Stotzka",2
"Chang-Tien Lu","Anil Vullikanti",2
"Anil Vullikanti","David Mares",2
"Anil Vullikanti","Dipak K. Gupta",2
"Anil Vullikanti","Graham Katz",2
"Anil Vullikanti","Jaime Arredondo",2
"Jose Cadena","Anil Vullikanti",2
"Anil Vullikanti","Kristen Maria Summers",2
"Liang Zhao 0002","Anil Vullikanti",2
"Anil Vullikanti","Naren Ramakrishnan",2
"Nathan Self","Anil Vullikanti",2
"Parang Saraf","Anil Vullikanti",2
"Patrick Butler","Anil Vullikanti",2
"Rupinder Paul Khandpur","Anil Vullikanti",2
"Sathappan Muthiah","Anil Vullikanti",2
"Matteo Marsili","Animesh Mukherjee 0001",2
"Niloy Ganguly","Animesh Mukherjee 0001",2
"Sandipan Sikdar","Animesh Mukherjee 0001",2
"Animesh Mukherjee 0001","Sanjukta Bhowmick",2
"Soumya Sarkar","Animesh Mukherjee 0001",2
"Vladimir Ufimtsev","Animesh Mukherjee 0001",2
"Animesh Nandi","Atri Mandal",2
"Animesh Nandi","Gargi Banerjee Dasgupta",2
"Animesh Nandi","Shubham Atreja",2
"Animesh Nandi","Subhrajit Bhattacharya",2
"Flavio Chierichetti","Anirban Dasgupta 0001",2
"Anirban Dasgupta 0001","Ravi Kumar 0001",2
"Anirban Dasgupta 0001","Silvio Lattanzi",2
"Anirban Dasgupta 0001","Tamás Sarlós",2
"Anitha Veeramani","Giuseppe Manai",2
"Rajaraman Kanagasabai","Anitha Veeramani",2
"Anitha Veeramani","Sangaralingam Kajanan",2
"Anitha Veeramani","Shangfeng Hu",2
"Ekaterina Gilman","Anja Keskinarkaus",2
"Anja Keskinarkaus","Jukka Riekki",2
"Anja Keskinarkaus","Mika Rautiainen",2
"Anja Keskinarkaus","Mikko Pyykkönen",2
"Susanna Pirttikangas","Anja Keskinarkaus",2
"Teemu Leppänen","Anja Keskinarkaus",2
"Xiang Su","Anja Keskinarkaus",2
"Anjuli Kannan","Balint Miklos",2
"Anjuli Kannan","Greg Corrado",2
"Anjuli Kannan","Karol Kurach",2
"Anjuli Kannan","László Lukács",2
"Anjuli Kannan","Marina Ganea",2
"Anjuli Kannan","Peter Young",2
"Anjuli Kannan","Sujith Ravi",2
"Anjuli Kannan","Tobias Kaufmann",2
"Anjuli Kannan","Vivek Ramavajjala",2
"Arindam Paul","Ankit Agrawal",2
"Diana Palsetia","Ankit Agrawal",2
"Dipendra Jha","Ankit Agrawal",2
"Ankit Agrawal","Marc De Graef",2
"Ankit Agrawal","Nikos Hardavellas",2
"Qiao Kang","Ankit Agrawal",2
"Reda Al-Bahrani","Ankit Agrawal",2
"Ruoqian Liu","Ankit Agrawal",4
"Sunwoo Lee","Ankit Agrawal",2
"Wei-keng Liao","Ankit Agrawal",8
"Ankit Rai","Elissa M. Redmiles",2
"Emily Grace","Ankit Rai",2
"Ankit Rai","Rayid Ghani",2
"Ankita Mangal","Nishant Kumar 0006",2
"Ankita Patil","Eric J. Shiroma",2
"Jianwu Wang","Ankita Patil",2
"Ankita Patil","Ketan Patil",2
"Ankita Patil","Mitchell A. Schepps",2
"Ankita Patil","Tamara B. Harris",2
"Ankita Patil","Ting Zhu",2
"Wenbin Zhang","Ankita Patil",2
"Zhichuan Huang","Ankita Patil",2
"Giuseppe Di Fabbrizio","Ankur Datta",2
"Pradipto Das","Ankur Datta",2
"Yandi Xia","Ankur Datta",2
"Ankur Padia","Konstantinos Kalpakis",2
"Ankur Padia","Tim Finin",2
"Ankush Khandelwal","James Gerber",2
"Ankush Khandelwal","Kimberly Carlson",2
"Ankush Khandelwal","Paul C. West",2
"Ankush Khandelwal","Vipin Kumar",2
"Xiaowei Jia","Ankush Khandelwal",2
"Hongbo Deng","Anlei Dong",2
"Anlei Dong","Hongyuan Zha",2
"Liangda Li","Anlei Dong",2
"Anlei Dong","Yi Chang 0001",2
"Yunlong He","Anlei Dong",2
"Ann Marie White","Henry A. Kautz",2
"Ann Marie White","Jiebo Luo",2
"Nabil Hossain","Ann Marie White",2
"Roghayeh Feizi","Ann Marie White",2
"Tianran Hu","Ann Marie White",2
"Anna Cinzia Squicciarini","Barbara Carminati",2
"Chenxi Qiu","Anna Cinzia Squicciarini",2
"Anna Cinzia Squicciarini","Dev Rishi Khare",2
"Hancheng Ge","Anna Cinzia Squicciarini",2
"Anna Cinzia Squicciarini","James Caverlee",4
"Nan Zhang","Anna Cinzia Squicciarini",2
"Anna Hennig","Anne-Sofie Amodt",2
"Anna Hennig","Benjamin Flesch",2
"Anna Hennig","Helene Mejer Nygardsmoen",2
"Anna Hennig","Henrik Hernes",2
"Anna Hennig","Peter Arenfeldt Larsen",2
"Anna Hennig","Raghava Rao Mukkamala",2
"Anna Hennig","Ravi Vatrapu",2
"Laura Irina Rusu","Anna Phan",2
"Mahsa Salehi","Anna Phan",2
"Timothy M. Lynar","Anna Phan",2
"Anna Shtok","Ella Rabinovich",2
"Anna Shtok","Oren Kurland",4
"Saar Kuzi","Anna Shtok",2
"Yael Anava","Anna Shtok",2
"Anne-Sofie Amodt","Benjamin Flesch",2
"Anne-Sofie Amodt","Helene Mejer Nygardsmoen",2
"Anne-Sofie Amodt","Henrik Hernes",2
"Anne-Sofie Amodt","Peter Arenfeldt Larsen",2
"Anne-Sofie Amodt","Raghava Rao Mukkamala",2
"Anne-Sofie Amodt","Ravi Vatrapu",2
"Anne Groggel","Apu Kapadia",2
"Anne Groggel","Fabio Rojas",2
"Anne Groggel","Peter Lista",2
"Shirin Nilizadeh","Anne Groggel",2
"Anne Groggel","Srijita Das",2
"Anne Groggel","Yong-Yeol Ahn",2
"Anne M. Denton","David W. Franzen",2
"Anne M. Denton","John Nowatzki",2
"Anne M. Denton","Mostofa Ahsan",2
"Bin Tong","Anshuman Sahu",2
"Makoto Iwayama","Anshuman Sahu",2
"Martin Klinkigt","Anshuman Sahu",2
"Anshuman Sahu","Ravigopal Vennelakanti",2
"Yoshiyuki Kobayashi","Anshuman Sahu",2
"Ata Turk","Anthony Byrne",2
"Anthony Byrne","Ayse K. Coskun",2
"Anthony Byrne","Canturk Isci",2
"Hao Chen 0024","Anthony Byrne",2
"Anthony Byrne","John Knollmeyer",2
"Anthony Byrne","Sastry S. Duri",2
"Everett Neil Rush","Anthony Clodfelter",2
"Giri Prakash","Anthony Clodfelter",2
"Anthony Clodfelter","Jimmy W. Voyles",2
"Jitendra Kumar 0001","Anthony Clodfelter",2
"Robert Records","Anthony Clodfelter",2
"Anthony D. Fox","Christopher N. Eichelberger",2
"James N. Hughes","Anthony D. Fox",2
"Thomas Kunicki","Anthony D. Fox",2
"Kewen Liao","Anthony Wirth",2
"Matthias Petri","Anthony Wirth",2
"Anton Gulenko","Feng Liu",2
"Anton Gulenko","Florian Schmidt 0006",2
"Anton Gulenko","Marcel Wallschläger",2
"Anton Gulenko","Odej Kao",2
"Antonette Shibani","Elizabeth Koh",2
"Antonette Shibani","Kyong Jin Shim",2
"Antonette Shibani","Vivian Lai",2
"Athanasios N. Nikolakopoulos","Antonia Korba",2
"Antonia Korba","John D. Garofalakis",2
"Antonio Davoli","Leonardo Maria Millefiori",2
"Luca Cazzanti","Antonio Davoli",2
"Antonio Maccioni","Daniel J. Abadi",2
"Cory Johns","Antonio Rosales",2
"Kevin Monroe","Antonio Rosales",2
"Konstantinos Tsakalozos","Antonio Rosales",2
"Pete VanderGiessen","Antonio Rosales",2
"Giovanni Da San Martino","Antonio Uva 0001",2
"Salvatore Romeo","Antonio Uva 0001",2
"Anuj Karpatne","Vipin Kumar",2
"Xi C. Chen","Anuj Karpatne",2
"Xiaowei Jia","Anuj Karpatne",2
"Claudia Pearce","Anupam Joshi",2
"Karuna P. Joshi","Anupam Joshi",2
"Sudip Mittal","Anupam Joshi",2
"Anupam Joshi","Tim Finin",2
"Ao Yuan","Chunxiao Zhou",2
"Ao Yuan","Minh Huynh",2
"Qingqi Yue","Ao Yuan",2
"Ao Yuan","Xuan Che",2
"Chengyu Wang 0001","Aoying Zhou",2
"Junhua Fang","Aoying Zhou",2
"Rong Zhang 0002","Aoying Zhou",4
"Tom Z. J. Fu","Aoying Zhou",2
"Xiaofeng He","Aoying Zhou",2
"Xiaotong Wang","Aoying Zhou",2
"Zhenjie Zhang","Aoying Zhou",2
"Aparna Oruganti","Fangzhou Sun",2
"Aparna Oruganti","Hiba Baroud",2
"Apu Kapadia","Fabio Rojas",2
"Peter Lista","Apu Kapadia",2
"Shirin Nilizadeh","Apu Kapadia",2
"Srijita Das","Apu Kapadia",2
"Yong-Yeol Ahn","Apu Kapadia",2
"Emilio Ferrara","Aram Galstyan",2
"Greg Ver Steeg","Aram Galstyan",2
"Yoon-Sik Cho","Aram Galstyan",2
"Erdogan Dogdu","Aras Onal",2
"Omer Berat Sezer","Aras Onal",2
"Lin-Ching Chang","Arash Massoudieh",2
"Xiaomeng Liang","Arash Massoudieh",2
"Arash Termehchy","Yizhou Sun",2
"Yodsawalai Chodpathumwan","Arash Termehchy",2
"Aravind Mohan","Mahdi Ebrahimi",2
"Aravind Mohan","Shiyong Lu",2
"Archana Ganapathi","Yanpei Chen",2
"Arezoo Shirazi","Bistra Dilkina",2
"Caleb Robinson","Arezoo Shirazi",2
"Arezoo Shirazi","Mengmeng Liu",2
"Arghya Kusum Das","Kisung Lee",2
"Arghya Kusum Das","Richard Platania",2
"Sayan Goswami","Arghya Kusum Das",2
"Arghya Kusum Das","Seung-Jong Park",2
"Fuad Rahman","Ari Mitra",2
"Marvin J. Slepian","Ari Mitra",2
"Ariel Bar","Bracha Shapira",2
"Ariel Bar","Lior Rokach",2
"Ariel Bar","Moshe Unger",2
"Christian Neuenstadt","Arild Waaler",2
"Christoforos Svingos","Arild Waaler",2
"Diego Calvanese","Arild Waaler",2
"Dimitris Bilidas","Arild Waaler",2
"Dmitriy Zheleznyakov","Arild Waaler",2
"Ernesto Jiménez-Ruiz","Arild Waaler",2
"Evgeny Kharlamov","Arild Waaler",2
"Guohui Xiao 0001","Arild Waaler",2
"Ian Horrocks","Arild Waaler",2
"Konstantina Bereta","Arild Waaler",2
"Martin Giese","Arild Waaler",2
"Ralf Möller 0001","Arild Waaler",2
"Sebastian Brandt 0001","Arild Waaler",2
"Steffen Lamparter","Arild Waaler",2
"Theofilos P. Mailis","Arild Waaler",2
"Yannis E. Ioannidis","Arild Waaler",2
"Yannis Kotidis","Arild Waaler",2
"Arindam Banerjee 0001","Bryan L. Matthews",2
"Igor Melnyk","Arindam Banerjee 0001",2
"Arindam Banerjee 0001","Nikunj C. Oza",2
"Diana Palsetia","Arindam Paul",2
"Arindam Paul","Dipendra Jha",2
"Arindam Paul","Reda Al-Bahrani",2
"Ruoqian Liu","Arindam Paul",2
"Arindam Paul","Wei-keng Liao",2
"Gianmarco De Francisci Morales","Arinto Murdopo",2
"Nicolas Kourtellis","Arinto Murdopo",2
"Aris Anagnostopoulos","Fabio Petroni",2
"Aris Anagnostopoulos","Mara Sorella",2
"Aristides Gionis","B. Aditya Prakash",2
"Darshan M. Shankaralingappa","Aristides Gionis",2
"Eric Malmi","Aristides Gionis",2
"Gianmarco De Francisci Morales","Aristides Gionis",2
"Hannu Toivonen","Aristides Gionis",2
"Aristides Gionis","Jilles Vreeken",2
"Polina Rozenshtein","Aristides Gionis",2
"Pyry Takala","Aristides Gionis",2
"Tapani Raiko","Aristides Gionis",2
"Aritra Ghosh 0001","Dinesh Gaurav",2
"Aritra Ghosh 0001","Rahul Agrawal",2
"Santosh K. C.","Arjun Mukherjee",2
"Gareth Tyson","Arjuna Sathiaseelan",2
"Pierre François","Arjuna Sathiaseelan",2
"Rodérick Fanou","Arjuna Sathiaseelan",2
"Arlei Silva","Prithwish Basu",2
"Arlei Silva","Xuan-Hong Dang",2
"Armineh Nourbakhsh","Arun Vachher",2
"Armineh Nourbakhsh","John Duprey",2
"Armineh Nourbakhsh","Kajsa Anderson",2
"Armineh Nourbakhsh","Mark Vedder",2
"Armineh Nourbakhsh","Merine Thomas",2
"Mohammad Mahdi Ghassemi","Armineh Nourbakhsh",2
"Quanzhi Li","Armineh Nourbakhsh",10
"Armineh Nourbakhsh","Ramdev Wudali",2
"Armineh Nourbakhsh","Robert Martin",2
"Armineh Nourbakhsh","Rui Fang",10
"Armineh Nourbakhsh","Russ Kociuba",2
"Sameena Shah","Armineh Nourbakhsh",10
"Armineh Nourbakhsh","Steven Pomerville",2
"Armineh Nourbakhsh","William Keenan",2
"Armineh Nourbakhsh","Xiaomo Liu",10
"Arnab Bhadury","Jianfei Chen 0001",2
"Arnab Bhadury","Jun Zhu 0001",2
"Arnab Bhadury","Shixia Liu",2
"Jilles Vreeken","Arno Siebes",2
"Roel Bertens","Arno Siebes",2
"Arnold P. Boedihardjo","Chang-Tien Lu",2
"Weisheng Zhong","Arnold P. Boedihardjo",2
"Xuchao Zhang","Arnold P. Boedihardjo",2
"Zhiqian Chen","Arnold P. Boedihardjo",2
"Arnon Lazerson","Assaf Schuster",2
"Arnon Lazerson","Daniel Keren",2
"Benjamin D. Heavner","Arthur W. Toga",2
"Carl Kesselman","Arthur W. Toga",2
"Carole A. Goble","Arthur W. Toga",2
"Eric W. Deutsch","Arthur W. Toga",2
"Ian T. Foster","Arthur W. Toga",2
"Ivo D. Dinov","Arthur W. Toga",2
"Kristi Clark","Arthur W. Toga",2
"Kyle Chard","Arthur W. Toga",2
"Mike D'Arcy","Arthur W. Toga",2
"Nathan D. Price 0001","Arthur W. Toga",2
"Ravi K. Madduri","Arthur W. Toga",2
"Stian Soiland-Reyes","Arthur W. Toga",2
"Miriam Marciel","Arturo Azcorra",2
"Mohamed Ahmed","Arturo Azcorra",2
"Roberto Gonzalez","Arturo Azcorra",2
"Rubén Cuevas","Arturo Azcorra",2
"Stefano Traverso","Arturo Azcorra",2
"Arun Kejariwal","David S. Matteson",2
"Nicholas A. James","Arun Kejariwal",2
"Arun Shankar Iyer","J. Saketha Nath",2
"Arun Shankar Iyer","Sunita Sarawagi",2
"John Duprey","Arun Vachher",2
"Kajsa Anderson","Arun Vachher",2
"Mark Vedder","Arun Vachher",2
"Merine Thomas","Arun Vachher",2
"Quanzhi Li","Arun Vachher",2
"Ramdev Wudali","Arun Vachher",2
"Robert Martin","Arun Vachher",2
"Rui Fang","Arun Vachher",2
"Russ Kociuba","Arun Vachher",2
"Arun Vachher","Sameena Shah",2
"Steven Pomerville","Arun Vachher",2
"Arun Vachher","William Keenan",2
"Xiaomo Liu","Arun Vachher",2
"Javad Nejati","Aruna Balasubramanian",2
"Arunav Mishra","Klaus Berberich",2
"Dale Stansberry","Arvind Ramanathan",2
"John Harney","Arvind Ramanathan",2
"Raghul Gunasekaran","Arvind Ramanathan",2
"Seung-Hwan Lim","Arvind Ramanathan",2
"Sudharshan S. Vazhkudai","Arvind Ramanathan",2
"Tom Barron","Arvind Ramanathan",2
"Diana J. Wilkie","Ashfaq A. Khokhar",2
"Gail M. Keenan","Ashfaq A. Khokhar",2
"Muhammad Kamran Lodhi","Ashfaq A. Khokhar",2
"Rashid Ansari","Ashfaq A. Khokhar",2
"Yingwei Yao","Ashfaq A. Khokhar",2
"Hongyang Zhang","Ashish Goel",2
"Peter Lofgren","Ashish Goel",2
"Ashish Gupta","Neera Agarwal",2
"Ashraf Haib","Hisham Yasin",2
"Ashraf Haib","Roie Melamed",2
"Ashton Anderson","Duncan J. Watts",2
"Jake M. Hofman","Ashton Anderson",2
"Ashton Anderson","Jon M. Kleinberg",2
