"from","to","weight"
"Jui-Ting Huang","Ashish Sharma",2
"Ashish Sharma","Li Xia",2
"Ashish Sharma","Linjun Yang",2
"Ashish Sharma","Mikel Joaristi",2
"Oxana Korzh","Ashish Sharma",2
"Ashish Sharma","Philip Pronin",2
"Ashish Sharma","Shuying Sun",2
"Ashkan Aazami","Binlong Li",2
"Ebrahim Beyrami","Ashkan Aazami",2
"Jamie Pool","Ashkan Aazami",2
"Ashkan Aazami","Jayant Gupchup",2
"Ashkan Aazami","Jeff Rowland",2
"Ashkan Aazami","Johannes Gehrke",2
"Ashkan Aazami","Pritesh Kanani",2
"Ashkan Aazami","Ross Cutler",2
"Vishak Gopal","Ashkan Aazami",2
"Ashmi Banerjee","Gourab K. Patro",2
"Ashmi Banerjee","Linus W. Dietz",2
"Ming Tu","Ashok Krishnamurthy",2
"Rui Xia","Ashok Krishnamurthy",2
"Yuxuan Wang","Ashok Krishnamurthy",2
"Zishun Feng","Ashok Krishnamurthy",2
"Hisatoshi Toriya","Ashraf M. Dewan",2
"Ashraf M. Dewan","Itaru Kitahara",2
"Ashton Anderson","Ian Anderson 0003",2
"Jon M. Kleinberg","Ashton Anderson",2
"Ashton Anderson","Lucas Maystre",2
"Ashton Anderson","Mounia Lalmas",2
"Reid McIlroy-Young","Ashton Anderson",2
"Ashton Anderson","Rishabh Mehrotra",2
"Siddhartha Sen 0001","Ashton Anderson",2
"Avrilia Floratou","Ashvin Agrawal",2
"Fotis Psallidas","Ashvin Agrawal",2
"Ashvin Agrawal","Markus Weimer",2
"Mohammad Hossein Namaki","Ashvin Agrawal",2
"Subru Krishnan","Ashvin Agrawal",2
"Ashvin Agrawal","Yinghui Wu",2
"Ashvin Agrawal","Yiwen Zhu",2
"Ashwin Rajadesingan","Ceren Budak",2
"Ashwin Rajadesingan","Paul Resnick",2
"Asia J. Biega","Ben Carterette",2
"Bhaskar Mitra","Asia J. Biega",2
"Fernando Diaz 0001","Asia J. Biega",2
"Michael D. Ekstrand","Asia J. Biega",2
"Asif Iqbal","Johannes Olegård",2
"Asif Iqbal","Ranjana Ghimire",2
"Asif Iqbal","Shirin Jamshir",2
"Asmelash Teka Hadgu","Jayanth Kumar Reddy Gundam",2
"Aston Zhang","Chao Zhang 0014",2
"Dachun Sun","Aston Zhang",2
"Huajie Shao","Aston Zhang",2
"Jiahao Wu","Aston Zhang",2
"Aston Zhang","Shengzhong Liu",2
"Aston Zhang","Shuochao Yao",2
"Aston Zhang","Tarek F. Abdelzaher",2
"Aston Zhang","Tianshi Wang",2
"Zecheng Zhang","Aston Zhang",2
"Ata Akbari Asanjan","Juan Torres-Perez",2
"Ata Akbari Asanjan","Kamalika Das",2
"Ata Akbari Asanjan","Soroosh Sorooshian",2
"Ata Akbari Asanjan","Ved Chirayath",2
"Athanasios Andreou","Fabrício Benevenuto",2
"Lucas Santos de Oliveira","Athanasios Andreou",2
"Márcio Silva","Athanasios Andreou",2
"Athanasios Andreou","Oana Goga",2
"Athanasios Andreou","Pedro Olmo Stancioli Vaz de Melo",2
"Atillia Dobi","Eileen Li",2
"Heath Vinicombe","Atillia Dobi",2
"Jennifer Zhao","Atillia Dobi",2
"Porter Jenkins","Atillia Dobi",2
"Atillia Dobi","Yunsong Guo",2
"Atsushi Miyauchi 0001","Masahiro Ikeda",2
"Atsushi Miyauchi 0001","Yuichi Yoshida",2
"Yuuki Takai","Atsushi Miyauchi 0001",2
"Atsutoshi Kumagai","Naonori Ueda",2
"Atsutoshi Kumagai","Sekitoshi Kanai",2
"Yasuhiro Fujiwara","Atsutoshi Kumagai",2
"Atsutoshi Kumagai","Yasutoshi Ida",2
"Hikaru Uchida","Atsuyuki Morishima",2
"Kei Wakabayashi","Atsuyuki Morishima",2
"Masaki Matsubara","Atsuyuki Morishima",4
"Seungun Kim","Atsuyuki Morishima",2
"Nima Noorshams","Aude Hofleitner",2
"Saurabh Verma","Aude Hofleitner",2
"Jessy Xinyi Han","Augustin Chaintreau",2
"Auroop R. Ganguly","Jennifer G. Dy",2
"Yumin Liu","Auroop R. Ganguly",2
"Austin Hounsel","Jordan Holland",2
"Austin Hounsel","Kevin Borgolte",2
"Austin Hounsel","Nick Feamster",2
"Austin Hounsel","Paul Schmitt",2
"Caitlin Kennedy","Austin R. Benson",2
"Austin R. Benson","David F. Gleich",2
"Huda Nassar","Austin R. Benson",2
"Ilya Amburg","Austin R. Benson",2
"Austin R. Benson","Jon M. Kleinberg",4
"Junteng Jia","Austin R. Benson",2
"Katherine Van Koevering","Austin R. Benson",2
"Nate Veldt","Austin R. Benson",4
"Shweta Jain 0003","Austin R. Benson",2
"Avi Shahar","Milena Krasteva",2
"Oren Somekh","Avi Shahar",2
"Avi Shahar","Tal Cohen",2
"Avi Shahar","Tomer Shadi",2
"Yair Koren","Avi Shahar",2
"Aviad Elyashar","Rami Puzis",2
"Aviad Elyashar","Sagi Uziel",2
"Bailey Flanigan","Aviel J. Stein",2
"Aviel J. Stein","Damon McCoy",2
"Janith Weerasinghe","Aviel J. Stein",2
"Aviel J. Stein","Rachel Greenstadt",2
"Avinash Thangali","Dnyanesh Kulkarni",2
"Avinash Thangali","Harshada Vuyyuri",2
"Karthick Gopalswamy","Avinash Thangali",2
"Avinash Thangali","Ketki Gupte",2
"Linsey Pang","Avinash Thangali",2
"Prakhar Mehrotra","Avinash Thangali",2
"Avinash Thangali","Sunil Potnuru",2
"Avinash Thangali","Supreeth Shastry",2
"Avinash Thangali","Timothy Winters",2
"Deborah Cohen","Avinatan Hassidim",2
"Avinatan Hassidim","Eran Ofek",2
"Gal Elidan","Avinatan Hassidim",2
"Idan Szpektor","Avinatan Hassidim",2
"Michael Fink","Avinatan Hassidim",2
"Avinatan Hassidim","Orgad Keller",2
"Avinatan Hassidim","Sagie Pudinsky",2
"Avinatan Hassidim","Sayali Kulkarni",2
"Avinatan Hassidim","Shimi Salant",2
"Avinatan Hassidim","Yossi Matias",2
"Avirup Saha","Niloy Ganguly",2
"Koustav Rudra","Avishek Anand",2
"George Clark","Aviv Segev",2
"Henry Roberts","Aviv Segev",2
"Jarrod Carson","Aviv Segev",2
"Kane Hollingsworth","Aviv Segev",2
"Rituparna Datta","Aviv Segev",6
"Sukhwan Jung","Aviv Segev",4
"Avrilia Floratou","Fotis Psallidas",2
"Avrilia Floratou","Markus Weimer",2
"Mohammad Hossein Namaki","Avrilia Floratou",2
"Avrilia Floratou","Subru Krishnan",2
"Avrilia Floratou","Yinghui Wu",2
"Avrilia Floratou","Yiwen Zhu",2
"Henning Wachsmuth","Axel-Cyrille Ngonga Ngomo",2
"Axel-Cyrille Ngonga Ngomo","Martin Potthast",2
"Stefan Heindorf","Axel-Cyrille Ngonga Ngomo",2
"Yan Scholten","Axel-Cyrille Ngonga Ngomo",2
"Javier D. Fernández","Axel Polleres",2
"Maribel Acosta","Axel Polleres",2
"Martin Beno","Axel Polleres",2
"Ayan Biswas","Jon C. Calhoun",2
"Megan Hickman Fulp","Ayan Biswas",2
"Ayan Kumar Bhowmick","Bivas Mitra",2
"Ayan Kumar Bhowmick","Sayan Pathak",2
"Ayan Kumar Bhowmick","Soumajit Pramanik",2
"Ayat Fekry","Lucian Carata",4
"Ayat Fekry","Thomas F. J.-M. Pasquier",4
"Ayush Chopra","Balaji Krishnamurthy",2
"Ayush Chopra","Mausoom Sarkar",2
"Ayush Chopra","Piyush Gupta",2
"Surgan Jandial","Ayush Chopra",2
"Ayush Chopra","Vineeth Balasubramanian",2
"Isabelle Rogers","Ayush Srivastava",2
"Jake Nimergood","Ayush Srivastava",2
"Ayush Srivastava","K. Suzanne Barber",2
"Razieh Nokhbeh Zaeem","Ayush Srivastava",2
"Safa Anya","Ayush Srivastava",2
"Vinay Shah","Ayush Srivastava",2
"Berkay Aydin","Azim Ahmadzadeh",4
"Azim Ahmadzadeh","Manolis K. Georgoulis",4
"Mohammed Shoebuddin Habeeb","Azim Ahmadzadeh",4
"Pavan Ajit Babajiyavar","Azim Ahmadzadeh",2
"Azim Ahmadzadeh","Rafal A. Angryk",6
"Yang Chen","Azim Ahmadzadeh",2
"Aziz Amezian El Khalfioui","Dorian Labeeuw",2
"Aziz Amezian El Khalfioui","Gaëtan Staquet",2
"Aziz Amezian El Khalfioui","Jef Wijsen",2
"Aziz Amezian El Khalfioui","Jonathan Joertz",2
"Bijaya Adhikari","B. Aditya Prakash",2
"Charles D. Nicholson","B. Aditya Prakash",2
"B. Barla Cambazoglu","Falk Scholer",2
"Mark Sanderson","B. Barla Cambazoglu",2
"B. Barla Cambazoglu","W. Bruce Croft",2
"Zhijing Wu 0002","B. Barla Cambazoglu",2
"David Chapman","Babak Saboury",2
"Jayalakshmi Mangalagiri","Babak Saboury",2
"Joshua Galita","Babak Saboury",2
"Babak Saboury","Michael Morris",2
"Phuong Nguyen","Babak Saboury",2
"Sumeet Menon","Babak Saboury",2
"Yaacov Yesha","Babak Saboury",2
"Yelena Yesha","Babak Saboury",2
"Babak Samani","Haishun Yang",2
"Babak Samani","Hongfeng Yu",2
"Babak Samani","Saeideh Samani",2
"Chianing Johnny Wang","BaekGyu Kim",2
"Yin-Chen Liu","BaekGyu Kim",2
"Bahadir Altun","Mücahid Kutlu",2
"Bahar Radfar","Karthik Shivaram",2
"Bin Wu","Bai Wang",2
"Chuan Shi","Bai Wang",2
"Emiao Lu","Bai Wang",2
"Bai Wang","Jian-Yun Nie",2
"Kai Zhao","Bai Wang",2
"Ken Lin","Bai Wang",2
"Shaohua Fan","Bai Wang",2
"Ting Bai","Bai Wang",2
"Xiao Wang 0017","Bai Wang",2
"Bai Wang","Youjie Zhang",2
"Bai Wang","Yuanyu Yang",2
"Baifan Zhou","Evgeny Kharlamov",4
"Baifan Zhou","Ildar Baimuratov",2
"Baifan Zhou","Ralf Mikut",2
"Baifan Zhou","Seongsu Byeon",2
"Baifan Zhou","Tim Pychynski",4
"Baifan Zhou","Yulia Svetashova",4
"Bailey Flanigan","Damon McCoy",2
"Janith Weerasinghe","Bailey Flanigan",2
"Bailey Flanigan","Rachel Greenstadt",2
"Balaje T. Thumati","David Followell",2
"Balaje T. Thumati","Halasya Siva Subramania",2
"Balaje T. Thumati","Karthik Kalyana Kumar",2
"Balaje T. Thumati","Nicole Hessner",2
"Balaje T. Thumati","Rajeev Shastri",2
"Balaje T. Thumati","Vincent Villa",2
"Hamed Rezaei","Balajee Vamanan",2
"Mausoom Sarkar","Balaji Krishnamurthy",2
"Nupur Kumari","Balaji Krishnamurthy",2
"Piyush Gupta","Balaji Krishnamurthy",4
"Siddarth R.","Balaji Krishnamurthy",2
"Surgan Jandial","Balaji Krishnamurthy",2
"Balaji Krishnamurthy","Vineeth Balasubramanian",2
"Balakrishnan (Murali) Narayanaswamy","Haibin Lin",2
"Balakrishnan (Murali) Narayanaswamy","Hao Ding",2
"Yifei Ma","Balakrishnan (Murali) Narayanaswamy",2
"Dhruvin Vora","Balasaheb Dhame",2
"Jerome White","Balasaheb Dhame",2
"Balasaheb Dhame","Raghu Dharmaraju",2
"Balasaheb Dhame","Rahul Panicker",2
"Rajesh Jain","Balasaheb Dhame",2
"Vishal Agarwal","Balasaheb Dhame",2
"Renato Paes Leme","Balasubramanian Sivan",2
"Balasubramanian Sivan","Yifeng Teng",2
"Himan Abdollahpouri","Bamshad Mobasher",2
"Masoud Mansoury","Bamshad Mobasher",2
"Mykola Pechenizkiy","Bamshad Mobasher",2
"Bamshad Mobasher","Robin Burke",2
"Bang Liu","Di Niu",2
"Bang Liu","Haojie Wei",2
"Bang Liu","Haolan Chen",2
"Bang Liu","Yancheng He",2
"Chang Wang","Bang Wang",2
"Jie Ding","Bangjun Ding",2
"Kexiang Wang","Baobao Chang",2
"Baobao Chang","Zhifang Sui",2
"Chao Huang","Baode Fan",4
"Baode Fan","Junyu Dong",4
"Peng Song 0002","Baode Fan",2
"Yanwei Yu","Baode Fan",4
"Zhijun Liu","Baode Fan",4
"Baodi Shan","Dingwen Tao",2
"Baodi Shan","Guanpeng Li",2
"Baodi Shan","Jiannan Tian",2
"Baoxing Huai","Jimmy Lin",2
"Kun Xiong","Baoxing Huai",2
"Luchen Tan","Baoxing Huai",2
"Baoxing Huai","Ming Li 0001",2
"Nicholas Jing Yuan","Baoxing Huai",2
"Wei Yang 0017","Baoxing Huai",2
"Yuqing Xie","Baoxing Huai",2
"Baoxu Shi","Feng Guo",2
"Baoxu Shi","Jaewon Yang",2
"Baoxu Shi","Qi He",2
"Bojan Dimoski","Barbara Korousic-Seljak",2
"Gjorgjina Cenikj","Barbara Korousic-Seljak",2
"Gordana Ispirova","Barbara Korousic-Seljak",2
"Gorjan Popovski","Barbara Korousic-Seljak",4
"Hannah Pinchen","Barbara Korousic-Seljak",2
"Ilija Kocev","Barbara Korousic-Seljak",2
"Maria Traka","Barbara Korousic-Seljak",2
"Nina Resçiç","Barbara Korousic-Seljak",2
"Paul Finglas","Barbara Korousic-Seljak",2
"Riste Stojanov","Barbara Korousic-Seljak",6
"Sasho Gramatikov","Barbara Korousic-Seljak",2
"Barbara Korousic-Seljak","Tome Eftimov",10
"Lukas Daubner","Barbora Buhnova",2
"Martin Macak","Barbora Buhnova",2
"Barbora Buhnova","Tomás Pitner",2
"Bardh Prenkaj","Damiano Distante",2
"Bardh Prenkaj","Giovanni Stilo",2
"Bardh Prenkaj","Lorenzo Madeddu",2
"Bardh Prenkaj","Paola Velardi",2
"Bardh Prenkaj","Stefano Faralli 0001",2
"Barry Bradlyn","Emiliano De Cristofaro",2
"Barry Bradlyn","Gianluca Stringhini",2
"Barry Bradlyn","Jeremy Blackburn",4
"Joel Finkelstein","Barry Bradlyn",2
"Savvas Zannettou","Barry Bradlyn",4
"Tristan Caulfield","Barry Bradlyn",2
"Barry Nuqoba","Hwee-Pink Tan",2
"Diarmuid O'Reilly-Morgan","Barry Smyth",2
"Elias Z. Tragos","Barry Smyth",2
"Barry Smyth","James Geraci",2
"Jiazheng Li 0002","Barry Smyth",2
"Khalil Muhammad","Barry Smyth",2
"Linyi Yang","Barry Smyth",4
"Barry Smyth","Neil Hurley",2
"Qinqin Wang","Barry Smyth",2
"Barry Smyth","Ruihai Dong",4
"Tin Lok James Ng","Barry Smyth",2
"Bartley Richardson","Bradley Rees",2
"Bartley Richardson","David A. Bader",2
"Bartley Richardson","Even Oldridge",2
"Bartley Richardson","Rachel Allen",2
"Bartley Richardson","Tom Drabas",2
"Basel Shbita","Craig A. Knoblock",2
"Basel Shbita","Johannes H. Uhl",2
"Sasan Tavakkol","Basel Shbita",2
"Basel Shbita","Stefan Leyk",2
"Yao-Yi Chiang","Basel Shbita",2
"Zekun Li","Basel Shbita",2
"Batihan Sener","Gokberk Serin",2
"Batihan Sener","Hakki Özgür Ünver",2
"Batihan Sener","M. Ugur Gudelek",2
"Bay-Yuan Hsu","Chih-Ya Shen",2
"Bay-Yuan Hsu","Ming-Yi Chang",2
"Beatrice Portelli","Damiano Spina",2
"Beatrice Portelli","Gianluca Demartini",2
"Beatrice Portelli","Giuseppe Serra 0001",2
"Kevin Roitero","Beatrice Portelli",2
"Michael Soprano","Beatrice Portelli",2
"Beatrice Portelli","Stefano Mizzaro",2
"Beatrice Portelli","Vincenzo Della Mea",2
"Daniele Regoli","Beatriz San Miguel González",2
"Giulia Del Gamba","Beatriz San Miguel González",2
"Greta Greco","Beatriz San Miguel González",2
"Riccardo Crupi","Beatriz San Miguel González",2
"Bo Long","Bee-Chung Chen",2
"Bee-Chung Chen","Deepak Agarwal",2
"Huiji Gao","Bee-Chung Chen",2
"Liang Zhang 0021","Bee-Chung Chen",2
"Qi Guo","Bee-Chung Chen",2
"Sida Wang","Bee-Chung Chen",2
"Weiwei Guo","Bee-Chung Chen",2
"Xiaowei Liu","Bee-Chung Chen",2
"Zimeng Yang","Bee-Chung Chen",2
"Bei Wang","Chenrui Zhang",2
"Bei Wang","Hao Zhang",2
"Bei Wang","Xiaoqing Lyu",2
"Bei Wang","Zhi Tang",2
"Fuzheng Zhang","Beihong Jin",2
"Hongyin Tang","Beihong Jin",2
"Xingwu Sun","Beihong Jin",2
"Yanling Cui","Beihong Jin",2
"Beihong Jin","Zhongyuan Wang",2
"Christian Meurisch","Bekir Bayrak",2
"Bekir Bayrak","Max Mühlhäuser",2
"Corinna Breitinger","Bela Gipp",2
"Fabian Müller","Bela Gipp",2
"Howard S. Cohl","Bela Gipp",2
"Moritz Schubotz","Bela Gipp",2
"Ben Blamey","Johan Karlsson",2
"Ben Blamey","Ola Spjuth",2
"Oliver Stein","Ben Blamey",2
"Ben Blamey","Salman Toor",2
"Bhaskar Mitra","Ben Carterette",2
"Ben Carterette","Chen Gao",2
"Fernando Diaz 0001","Ben Carterette",2
"Ben Carterette","Isabelle Guyon",2
"Ben Carterette","James T. Kwok",2
"Michael D. Ekstrand","Ben Carterette",2
"Ben Carterette","Qiang Yang",2
"Ben Carterette","Quanming Yao",2
"Rishabh Mehrotra","Ben Carterette",2
"Ben Carterette","Yong Li 0008",2
"Ben Kao","Caihua Shan",2
"Ben Kao","Dawei Yin",2
"Ben Kao","Martin Ester",2
"Xiang Li 0067","Ben Kao",2
"Courtney Crooks","Ben Sawyer",2
"Ben Sawyer","David Muchlinski",2
"Ben Sawyer","Matthew Canham",2
"Tom McNeil","Ben Sawyer",2
"Bicheng Jin","Ben Wang",2
"Chang Men","Ben Wang",2
"Chunyang Liu","Ben Wang",2
"Ge Li","Ben Wang",2
"Peng Li","Ben Wang",2
"Ben Wang","Xiaohu Qie",2
"Yue Yang","Ben Wang",2
"Zhe Xu","Ben Wang",2
"Qinge Xie","Ben Y. Zhao",2
"Tiancheng Guo","Ben Y. Zhao",2
"Xin Wang 0003","Ben Y. Zhao",2
"Yang Chen 0001","Ben Y. Zhao",2
"Yu Xiao","Ben Y. Zhao",2
"Bencheng Yan","Chaokun Wang",2
"Bencheng Yan","Gaoyang Guo",2
"Bencheng Yan","Yunkai Lou",2
"Bryan Perozzi","Benedek Rózemberczki",2
"Johannes Klicpera","Benedek Rózemberczki",2
"Martin Blais","Benedek Rózemberczki",2
"Benedek Rózemberczki","Michal Lukasik",2
"Benedek Rózemberczki","Stephan Günnemann",2
"Benedek Rozemberczki","Oliver Kiss",4
"Benedek Rozemberczki","Rik Sarkar",6
"Daniel S. Schneider","Benjamim Fonseca",2
"Hugo Paredes","Benjamim Fonseca",2
"Shoaib Jameel","Benjamim Fonseca",2
"Brian Brost","Benjamin A. Carterette",2
"James McInerney","Benjamin A. Carterette",2
"Praveen Chandar","Benjamin A. Carterette",4
"Rishabh Mehrotra","Benjamin A. Carterette",2
"Zahra Nazari","Benjamin A. Carterette",2
"Benjamin C. M. Fung","Patrick C. K. Hung",2
"Qifan Wang","Benjamin C. M. Fung",2
"Benjamin Charles Germain Lee","Chris Adams",2
"Benjamin Charles Germain Lee","Daniel S. Weld",2
"Benjamin Charles Germain Lee","Deborah Thomas",2
"Benjamin Charles Germain Lee","Eileen Jakeway",2
"Benjamin Charles Germain Lee","Jaime Mears",2
"Benjamin Charles Germain Lee","Kate Zwaard",2
"Benjamin Charles Germain Lee","Meghan Ferriter",2
"Benjamin Charles Germain Lee","Nathan Yarasavage",2
"Benjamin Coles","Ferda Ofli",2
"Benjamin Coles","Ingmar Weber",2
"Masoomali Fatehkia","Benjamin Coles",2
"Marian-Andrei Rizoiu","Benjamin Johnston",2
"Benjamin Johnston","Mary-Anne Williams",2
"Nikolas Dawson","Benjamin Johnston",2
"Dimitrios Athanasakis","Benjamin Livshits",2
"Panagiotis Papadopoulos","Benjamin Livshits",4
"Peter Snyder","Benjamin Livshits",4
"Benjamin Rouxel","Clemens Grelck",2
"Julius Roeder","Benjamin Rouxel",2
"Christopher Abriola","Benjamin Zimmerman",2
"James Flamino","Benjamin Zimmerman",2
"Benjamin Zimmerman","Joel Douglas",2
"Benjamin Zimmerman","Zhongheng Li",2
"Benno Kruit","Jacopo Urbani",2
"Benno Kruit","Peter A. Boncz",2
"Florian Kneist","Benno Stein 0001",2
"Johannes Kiesel","Benno Stein 0001",2
"Kristof Komlossy","Benno Stein 0001",2
"Lars Meyer","Benno Stein 0001",2
"Lukas Gienapp","Benno Stein 0001",2
"Benno Stein 0001","Martin Potthast",6
"Benno Stein 0001","Matthias Hagen",4
"Shahbaz Syed","Benno Stein 0001",2
"Wei-Fan Chen","Benno Stein 0001",2
"Benoît Frénay","José Oramas",2
"Benoît Frénay","Luis Galárraga",2
"Tassadit Bouadi","Benoît Frénay",2
"Benyou Wang","Dongsheng Li 0001",2
"Jian-Yun Nie","Benyou Wang",2
"Benyou Wang","Lixin Zou",2
"Benyou Wang","Pan Du",2
"Benyou Wang","Yuhan Zhang",2
"Zhenzhen Li","Benyou Wang",2
"Bingzhe Wu","Benyu Zhang",2
"Cen Chen","Benyu Zhang",2
"Chaochao Chen 0001","Benyu Zhang",2
"Jin Tan","Benyu Zhang",2
"Jun Zhou","Benyu Zhang",2
"Lei Wang","Benyu Zhang",2
"Li Wang","Benyu Zhang",2
"J. Shane Culpepper","Berkant Barla Cambazoglu",2
"Luke Gallagher","Berkant Barla Cambazoglu",2
"Torsten Suel","Berkant Barla Cambazoglu",2
"Berkay Aydin","Manolis K. Georgoulis",8
"Mohammed Shoebuddin Habeeb","Berkay Aydin",4
"Berkay Aydin","Rafal A. Angryk",10
"Berkay Aydin","Saurabh Maydeo",2
"Xumin Cai","Berkay Aydin",4
"Haewoon Kwak","Bernard J. Jansen",2
"Hind Almerekhi","Bernard J. Jansen",2
"Joni Salminen","Bernard J. Jansen",2
"Bernardo Branco","João Tiago Ascensão",2
"Bernardo Branco","Mariana S. C. Almeida",2
"Bernardo Branco","Pedro Abreu",2
"Bernardo Branco","Pedro Bizarro",2
"Marc Najork","Bernhard Brodowsky",2
"Michael Bendersky","Bernhard Brodowsky",2
"Przemek Gajda","Bernhard Brodowsky",2
"Sergey Novikov","Bernhard Brodowsky",2
"Shuguang Han","Bernhard Brodowsky",2
"Bernhard Pfahringer","Emanuele Della Valle",2
"Heitor Murilo Gomes","Bernhard Pfahringer",2
"Jacob Montiel","Bernhard Pfahringer",2
"Bertil Chapuis","Kévin Huguenin",2
"Bertil Chapuis","Mathias Humbert",2
"Bertil Chapuis","Mauro Cherubini",2
"Bertil Chapuis","Olamide Omolola",2
"Besmira Nushi","Ece Kamar",2
"Besmira Nushi","Eric Horvitz",4
"Gireeja Ranade","Besmira Nushi",2
"Megha Srivastava","Besmira Nushi",2
"Besmira Nushi","Shital Shah",2
"Betty van Aken","Felix A. Gers",2
"Betty van Aken","Paul Grundmann",2
"Sebastian Arnold 0001","Betty van Aken",2
"Betul Bayrak","Erdogan Dogdu",2
"Betul Bayrak","Roya Choupani",2
"Guido Zuccon","Bevan Koopman",4
"Harrisen Scells","Bevan Koopman",4
"Bevan Koopman","Justin Clark",2
"Mohamed A. Sharaf","Bevan Koopman",2
"Beverly Park Woolf","Shlomo Zilberstein",2
"Beyza Ermis","Giovanni Zappella",2
"Beyza Ermis","Patrick Ernst",2
"Beyza Ermis","Yannik Stein",2
"Bhanukiran Vinzamuri","Biren Gandhi",2
"Bhanukiran Vinzamuri","Elham Khabiri",2
"Bhanukiran Vinzamuri","Gregory Mckim",2
"Di Wen","Bharat Jain",2
"Dylan Wang","Bharat Jain",2
"Bharat Jain","Liang Zhang 0021",2
"Nikita Gupta","Bharat Jain",2
"Sirjan Kafle","Bharat Jain",2
"Suhit Sinha","Bharat Jain",2
"Sumit Srivastava","Bharat Jain",2
"Bharatbhushan Shetty","Brendan Kitts",2
"Djordje Gligorijevic","Bharatbhushan Shetty",2
"Bharatbhushan Shetty","Junwei Pan",2
"Bharatbhushan Shetty","Shengjun Pan",2
"Tian Zhou","Bharatbhushan Shetty",2
"Krishna Karthik Gadiraju","Bharathkumar Ramachandra",2
"Bharathkumar Ramachandra","Ranga Raju Vatsavai",2
"Bharathkumar Ramachandra","Zexi Chen",2
"Bhargav Kanagal","Bin Shu",2
"Bhargav Kanagal","D. Sivakumar 0001",2
"Bhargav Kanagal","Jon Elsas",2
"Li Yang","Bhargav Kanagal",2
"Qifan Wang","Bhargav Kanagal",2
"Bhargav Kanagal","Sumit Sanghai",2
"Bhargav Kanagal","Zac Yu",2
"Jinliang Fan","Bhargav Mangipudi",2
"Juan Caicedo Carvajal","Bhargav Mangipudi",2
"Bhargav Mangipudi","Lisa Huang",2
"Tian Wang","Bhargav Mangipudi",2
"Yan Xia","Bhargav Mangipudi",2
"Bhargav Mangipudi","Yatharth Saraf",2
"Yu Sun","Bhargav Mangipudi",2
"Bhaskar Mitra","Bodo Billerbeck",2
"Daniel Campos","Bhaskar Mitra",2
"Bhaskar Mitra","Emine Yilmaz",2
"Fernando Diaz 0001","Bhaskar Mitra",2
"Bhaskar Mitra","Michael D. Ekstrand",2
"Nick Craswell","Bhaskar Mitra",2
"Cheng Chen","Bhavya Kailkhura",2
"Yi Zhou","Bhavya Kailkhura",2
"Ziyi Chen","Bhavya Kailkhura",2
"Kai Ming Ting","Bi-Cun Xu",2
"Bi-Cun Xu","Takashi Washio",2
"Bi-Cun Xu","Zhi-Hua Zhou",2
"Muhammad Ali Fauzi","Bian Yang",2
"Prosper Kandabongee Yeng","Bian Yang",2
"Biao Yin","Elke A. Rundensteiner",2
"Biao Yin","Fatemeh Emdad",2
"Biao Yin","John V. Kelley",2
"Biao Yin","Robert E. Jensen",2
"Biao Yin","Thomas A. Considine",2
"Chang Men","Bicheng Jin",2
"Bicheng Jin","Chunyang Liu",2
"Bicheng Jin","Ge Li",2
"Peng Li","Bicheng Jin",2
"Bicheng Jin","Xiaohu Qie",2
"Bicheng Jin","Yue Yang",2
"Zhe Xu","Bicheng Jin",2
"Bijaya Adhikari","Charles D. Nicholson",2
"Bilal Gonen","Festus Adewopo",2
"Victor Adewopo","Bilal Gonen",2
"Bill Kay","Hao Lu",2
"Pravallika Devineni","Bill Kay",2
"Bill Kay","Sangkeun Matt Lee",2
"Bill Kay","Supriya Chinthavali",2
"Hongtao Lin","Bill Yuchen Lin",2
"Bill Yuchen Lin","Junyi Du",2
"Bill Yuchen Lin","Leonardo Neves",2
"Bill Yuchen Lin","Nguyen Vo",2
"Bill Yuchen Lin","Sandeep Tata",2
"Wenxuan Zhou","Bill Yuchen Lin",2
"Bill Yuchen Lin","Xiang Ren 0001",2
"Bill Yuchen Lin","Ying Sheng 0002",2
"Bill Yuchen Lin","Ziqi Wang",2
"Derek Thomas","Billy Chiu",2
"Billy Chiu","Mohammady Mahdy",2
"Billy Chiu","Neha Sengupta",2
"Sunil Kumar Sahu","Billy Chiu",2
"Bin Cui 0001","Gong Zhang",2
"Jizhou Li","Bin Cui 0001",2
"Ke Wang","Bin Cui 0001",2
"Long He","Bin Cui 0001",2
"Shiqi Jiang","Bin Cui 0001",2
"Tong Yang 0003","Bin Cui 0001",4
"Xiangyang Gou","Bin Cui 0001",2
"Xilai Liu","Bin Cui 0001",2
"Bin Cui 0001","Yafei Dai",2
"Yi Wang","Bin Cui 0001",2
"Yifei Xu","Bin Cui 0001",2
"Yinda Zhang","Bin Cui 0001",2
"Zikun Li","Bin Cui 0001",2
"Bin Gu","Heng Huang",2
"Victor S. Sheng","Bin Gu",2
"Wanli Shi","Bin Gu",2
"Xiang Li","Bin Gu",4
"Bin Gu","Zhiyuan Dang",2
"Bin Liang","Jiachen Du",2
"Bin Liang","Lin Gui 0003",2
"Bin Liang","Rongdi Yin",2
"Bin Liang","Ruifeng Xu",2
"Bin Liang","Yulan He",2
"Bin Liu","Chenxu Zhu",2
"Farhan Khawar","Bin Liu",2
"Bin Liu","Guilin Li",2
"Bin Liu","Jincai Lai",2
"Bin Liu","Kenney Ng",2
"Ruiming Tang","Bin Liu",4
